petal.length	variety
2.1	Setosa
2.0	Setosa
5.9	Setosa
6.1	Versicolor
9.1	Virginica
6.0	Virginica
5.9	Virginica
8.4	Versicolor
5.6	Setosa
4.8	Setosa
6.2	Versicolor
10.1	Virginica
5.5	Versicolor
5.3	Setosa
2.0	Setosa
2.9	Setosa
4.4	Setosa
6.4	Versicolor
4.0	Versicolor
5.5	Versicolor
7.7	Versicolor
5.5	Setosa
5.8	Virginica
4.4	Setosa
7.4	Virginica
4.3	Setosa
7.0	Versicolor
4.4	Setosa
9.6	Virginica
1.9	Setosa
4.4	Versicolor
8.0	Versicolor
1.9	Setosa
10.4	Virginica
5.2	Setosa
5.6	Setosa
6.1	Virginica
3.9	Setosa
5.6	Virginica
7.5	Versicolor
5.6	Virginica
8.9	Versicolor
9.7	Virginica
2.9	Setosa
7.3	Virginica
6.4	Virginica
8.1	Versicolor
4.0	Versicolor
3.1	Setosa
7.6	Virginica
8.5	Virginica
5.0	Versicolor
5.0	Virginica
5.7	Setosa
7.3	Versicolor
9.1	Virginica
7.3	Versicolor
9.3	Virginica
3.3	Setosa
8.0	Virginica
11.4	Virginica
7.1	Virginica
7.5	Versicolor
7.1	Versicolor
4.6	Setosa
8.2	Virginica
3.9	Versicolor
1.9	Setosa
8.8	Virginica
9.0	Versicolor
3.1	Setosa
8.2	Versicolor
2.5	Setosa
6.4	Versicolor
4.7	Setosa
2.6	Setosa
7.4	Versicolor
6.0	Setosa
7.8	Versicolor
5.7	Setosa
5.6	Versicolor
1.4	Setosa
9.9	Virginica
6.5	Virginica
9.8	Virginica
4.7	Versicolor
9.1	Virginica
3.9	Versicolor
8.1	Virginica
4.6	Versicolor
10.3	Virginica
7.8	Virginica
6.0	Setosa
5.8	Setosa
7.0	Virginica
6.4	Versicolor
9.1	Versicolor
2.8	Setosa
10.2	Virginica
8.2	Virginica
1.3	Setosa
3.0	Setosa
6.2	Versicolor
7.1	Versicolor
7.1	Virginica
