petal.length	variety
3.4	Setosa
7.3	Versicolor
9.0	Versicolor
1.4	Setosa
4.6	Versicolor
6.7	Versicolor
6.9	Virginica
7.2	Versicolor
7.6	Versicolor
9.8	Virginica
6.0	Versicolor
3.6	Setosa
6.1	Virginica
2.2	Setosa
7.1	Virginica
6.0	Versicolor
6.6	Versicolor
1.8	Setosa
9.3	Virginica
4.0	Setosa
6.0	Setosa
3.9	Versicolor
8.8	Virginica
5.6	Versicolor
4.9	Virginica
1.9	Setosa
4.9	Setosa
10.3	Virginica
6.2	Setosa
3.4	Setosa
6.1	Virginica
3.5	Setosa
8.2	Versicolor
5.6	Setosa
1.7	Setosa
5.4	Versicolor
8.6	Virginica
4.9	Setosa
8.5	Versicolor
6.2	Virginica
1.5	Setosa
8.1	Virginica
2.5	Setosa
7.6	Virginica
5.1	Versicolor
6.3	Versicolor
4.9	Versicolor
6.2	Versicolor
9.6	Virginica
10.7	Virginica
2.5	Setosa
8.2	Virginica
4.8	Versicolor
9.0	Virginica
1.8	Setosa
7.4	Versicolor
6.7	Virginica
5.7	Versicolor
5.1	Virginica
7.5	Versicolor
2.0	Setosa
3.5	Versicolor
6.3	Virginica
3.4	Setosa
6.9	Virginica
4.5	Setosa
5.3	Setosa
3.5	Setosa
6.9	Virginica
7.6	Virginica
7.9	Versicolor
2.1	Setosa
2.9	Setosa
7.3	Versicolor
9.2	Virginica
4.8	Setosa
8.5	Virginica
3.0	Setosa
7.5	Virginica
8.3	Virginica
7.1	Virginica
6.5	Versicolor
5.7	Versicolor
6.0	Versicolor
4.1	Setosa
3.9	Setosa
7.1	Virginica
5.0	Virginica
4.9	Setosa
4.7	Setosa
3.4	Setosa
3.1	Setosa
9.5	Virginica
9.1	Virginica
9.6	Virginica
7.5	Versicolor
9.2	Virginica
5.4	Virginica
2.0	Setosa
2.3	Setosa
4.7	Setosa
4.7	Versicolor
9.4	Virginica
5.3	Virginica
9.9	Virginica
