sepal.length	sepal.width	petal.length	variety
6.5	3.9	9.0	Versicolor
11.2	3.5	10.6	Virginica
8.2	5.8	4.8	Virginica
8.7	5.5	7.5	Virginica
9.3	3.3	6.5	Virginica
9.0	4.1	5.4	Setosa
9.8	6.0	5.9	Versicolor
10.2	6.3	3.2	Setosa
6.8	3.7	8.6	Virginica
9.1	6.0	3.9	Versicolor
9.9	2.9	4.3	Versicolor
7.3	6.4	8.3	Virginica
8.8	5.0	5.2	Setosa
11.2	5.3	5.7	Virginica
6.9	4.9	1.7	Setosa
6.9	3.4	6.3	Versicolor
8.2	6.9	8.4	Virginica
6.6	5.0	5.4	Setosa
5.6	5.3	5.4	Setosa
8.7	4.5	5.5	Setosa
8.4	5.1	5.4	Versicolor
7.2	7.6	7.7	Versicolor
10.2	6.0	8.3	Virginica
9.2	5.3	9.0	Versicolor
9.2	4.3	6.2	Virginica
11.0	4.3	7.1	Versicolor
7.4	6.6	8.6	Virginica
4.3	5.5	4.6	Setosa
6.1	7.0	7.0	Versicolor
8.1	4.9	5.6	Versicolor
9.8	3.8	5.6	Virginica
9.3	3.9	10.1	Virginica
6.5	7.0	4.8	Setosa
7.8	3.5	5.5	Virginica
6.4	4.9	2.7	Setosa
9.9	7.9	3.0	Setosa
11.9	7.8	10.9	Virginica
7.9	3.5	1.3	Setosa
6.2	3.8	4.1	Versicolor
10.4	5.1	5.5	Virginica
11.0	5.0	6.0	Virginica
5.8	6.6	5.6	Setosa
9.0	5.5	6.7	Virginica
10.2	3.2	5.0	Versicolor
10.4	2.8	6.6	Virginica
8.6	5.8	3.0	Setosa
6.5	4.4	3.0	Setosa
10.8	7.4	6.1	Virginica
10.1	6.5	7.9	Versicolor
10.9	6.6	5.9	Virginica
8.1	5.8	9.4	Virginica
7.7	6.2	8.5	Virginica
9.4	5.0	7.2	Versicolor
8.8	7.7	8.4	Virginica
9.3	4.7	8.6	Virginica
6.5	7.0	1.8	Setosa
6.7	4.6	9.1	Virginica
7.5	5.3	7.0	Versicolor
7.1	4.5	7.9	Virginica
8.2	5.0	6.0	Versicolor
9.5	6.5	3.6	Setosa
7.2	4.4	5.2	Versicolor
11.2	5.5	5.2	Virginica
8.9	6.7	4.3	Setosa
8.9	4.2	4.8	Versicolor
5.6	3.5	4.4	Setosa
10.1	4.5	9.9	Virginica
8.5	6.3	4.3	Versicolor
7.6	3.8	8.7	Versicolor
9.0	4.5	4.8	Virginica
10.2	3.6	5.9	Versicolor
9.8	4.0	5.5	Virginica
7.9	3.3	6.1	Virginica
8.1	7.5	5.6	Versicolor
9.0	5.2	4.4	Setosa
4.7	5.2	4.8	Setosa
8.0	3.0	8.8	Virginica
7.0	3.7	7.6	Virginica
7.4	3.4	2.4	Setosa
9.4	6.7	4.5	Setosa
9.1	4.3	5.0	Versicolor
7.4	5.0	4.5	Virginica
10.1	3.1	5.6	Virginica
7.8	3.9	6.1	Setosa
6.0	4.8	1.8	Setosa
7.5	7.9	1.6	Setosa
7.9	4.3	8.1	Virginica
6.5	3.7	5.5	Versicolor
7.3	5.5	5.4	Setosa
10.4	4.7	9.8	Virginica
10.3	4.1	8.5	Versicolor
7.3	3.7	5.9	Versicolor
10.8	5.7	8.9	Virginica
6.5	3.3	1.4	Setosa
9.2	5.8	11.2	Virginica
9.0	4.2	5.5	Virginica
8.6	7.0	8.1	Virginica
5.5	4.7	4.2	Setosa
7.4	3.0	4.9	Setosa
8.5	3.4	5.8	Versicolor
6.8	3.7	8.6	Versicolor
8.8	5.7	2.5	Setosa
8.5	2.4	4.7	Versicolor
5.6	3.7	3.4	Setosa
6.6	4.2	6.0	Setosa
