sepal.width	petal.length	variety
3.0	6.0	Virginica
3.3	3.4	Setosa
6.6	5.6	Virginica
5.5	10.3	Virginica
7.1	5.6	Virginica
4.4	1.4	Setosa
4.4	5.5	Setosa
6.6	4.9	Versicolor
2.7	8.6	Virginica
6.1	7.0	Versicolor
6.4	5.8	Versicolor
6.1	9.9	Virginica
4.9	3.0	Setosa
3.5	4.3	Setosa
3.7	4.7	Setosa
7.6	9.4	Versicolor
4.1	5.0	Setosa
5.8	7.5	Virginica
6.3	6.9	Versicolor
5.5	5.2	Virginica
6.7	5.0	Setosa
7.6	7.9	Versicolor
5.5	4.4	Setosa
5.7	7.2	Versicolor
5.4	7.4	Virginica
6.8	4.9	Setosa
7.0	6.9	Virginica
3.5	6.4	Versicolor
5.4	6.1	Virginica
7.5	7.5	Versicolor
5.9	6.8	Versicolor
4.8	5.3	Virginica
6.0	6.5	Versicolor
6.4	3.6	Setosa
7.3	7.7	Virginica
5.9	5.1	Versicolor
6.3	7.7	Virginica
5.2	8.0	Versicolor
7.4	2.4	Setosa
6.9	6.7	Versicolor
3.5	10.0	Virginica
6.9	8.8	Virginica
5.7	9.4	Virginica
6.6	9.1	Virginica
7.1	5.2	Versicolor
4.6	2.1	Setosa
5.0	2.3	Setosa
4.0	7.8	Virginica
3.7	7.6	Virginica
3.3	4.3	Versicolor
6.1	6.0	Setosa
4.5	7.4	Versicolor
5.8	5.6	Setosa
7.6	5.5	Setosa
3.0	2.4	Setosa
2.5	7.5	Versicolor
3.4	5.1	Versicolor
3.9	4.9	Setosa
7.9	2.3	Setosa
7.3	5.7	Versicolor
7.4	5.7	Setosa
5.6	8.1	Virginica
3.5	4.9	Versicolor
4.2	6.0	Setosa
7.8	9.2	Versicolor
3.5	8.1	Versicolor
5.0	6.5	Versicolor
7.0	3.7	Setosa
3.3	4.2	Setosa
7.4	10.1	Virginica
7.2	9.2	Virginica
5.1	7.0	Versicolor
4.2	8.8	Virginica
5.8	7.1	Versicolor
7.0	7.1	Virginica
5.4	1.4	Setosa
5.0	5.7	Versicolor
8.3	10.4	Virginica
5.9	8.0	Versicolor
3.9	4.1	Setosa
4.2	7.5	Versicolor
3.8	7.2	Virginica
4.8	8.5	Versicolor
4.8	5.1	Versicolor
3.8	10.1	Virginica
6.7	4.9	Versicolor
3.2	9.6	Versicolor
6.5	6.9	Virginica
4.1	5.9	Virginica
3.9	3.7	Versicolor
3.0	6.2	Versicolor
4.2	9.0	Versicolor
5.8	4.5	Versicolor
5.0	7.0	Virginica
5.3	5.5	Setosa
5.6	3.5	Setosa
4.8	9.6	Virginica
6.5	8.3	Virginica
5.2	5.3	Setosa
6.9	1.7	Setosa
4.3	6.4	Virginica
3.8	7.6	Virginica
7.2	5.8	Virginica
2.9	4.2	Versicolor
7.0	10.0	Virginica
