petal.length	petal.width	variety
7.8	4.9	Virginica
5.6	1.0	Versicolor
9.5	3.0	Virginica
5.9	4.2	Versicolor
6.2	5.1	Virginica
9.4	5.8	Virginica
3.5	1.6	Setosa
5.4	0.2	Setosa
7.8	5.8	Versicolor
2.6	4.2	Setosa
1.8	2.2	Setosa
7.7	2.8	Virginica
5.5	2.8	Versicolor
3.3	3.2	Setosa
8.7	2.5	Virginica
6.3	2.9	Versicolor
5.4	3.4	Versicolor
8.6	2.3	Virginica
4.6	2.2	Setosa
5.5	4.5	Versicolor
3.5	1.9	Setosa
3.5	1.7	Setosa
9.1	4.4	Virginica
1.8	4.3	Setosa
1.9	4.8	Setosa
4.8	4.3	Virginica
3.3	0.3	Setosa
6.2	5.3	Virginica
4.9	2.3	Virginica
4.8	1.0	Versicolor
6.2	2.4	Setosa
3.0	0.2	Setosa
2.5	1.7	Setosa
9.4	3.0	Virginica
3.5	0.7	Setosa
3.9	4.2	Setosa
6.6	6.4	Virginica
5.0	5.7	Virginica
6.6	2.0	Virginica
5.5	1.5	Versicolor
7.6	3.4	Virginica
2.1	3.2	Setosa
6.0	1.6	Versicolor
6.1	3.3	Virginica
5.4	3.5	Versicolor
3.0	0.7	Setosa
9.1	3.9	Virginica
4.0	1.2	Setosa
9.0	3.8	Virginica
6.9	2.9	Versicolor
3.1	0.1	Setosa
3.5	3.2	Setosa
7.8	4.8	Virginica
4.9	4.5	Virginica
4.6	2.4	Setosa
5.0	1.3	Setosa
4.1	4.6	Setosa
6.9	2.8	Versicolor
1.4	1.2	Setosa
5.5	3.9	Virginica
3.4	3.9	Setosa
6.5	1.5	Versicolor
5.1	2.0	Virginica
7.2	6.5	Virginica
6.0	3.6	Virginica
3.9	4.8	Setosa
5.1	3.7	Setosa
8.1	3.5	Virginica
3.8	2.7	Setosa
1.9	0.2	Setosa
5.1	4.8	Versicolor
6.0	3.7	Versicolor
5.6	3.3	Versicolor
5.2	4.8	Setosa
3.9	3.7	Setosa
6.3	2.3	Versicolor
7.7	3.0	Versicolor
6.4	5.8	Virginica
4.4	0.2	Setosa
2.9	2.2	Setosa
2.0	3.4	Setosa
3.2	2.7	Setosa
7.9	6.8	Virginica
5.2	4.2	Setosa
6.9	4.0	Versicolor
11.2	5.0	Virginica
8.6	2.5	Versicolor
7.0	3.0	Versicolor
1.7	4.0	Setosa
5.0	2.8	Versicolor
4.5	2.9	Setosa
1.8	0.7	Setosa
10.1	3.3	Virginica
8.8	2.8	Versicolor
8.2	3.9	Versicolor
9.1	6.4	Virginica
5.6	6.1	Virginica
5.8	5.2	Virginica
7.2	2.3	Versicolor
9.3	2.6	Virginica
4.1	3.8	Versicolor
5.2	5.8	Versicolor
6.9	2.8	Virginica
7.0	2.3	Virginica
7.1	3.7	Virginica
