petal.length	variety
7.4	Versicolor
8.6	Virginica
6.1	Versicolor
7.3	Virginica
4.5	Versicolor
9.4	Virginica
7.3	Virginica
5.5	Versicolor
8.8	Virginica
9.5	Virginica
8.7	Versicolor
6.1	Virginica
6.0	Virginica
8.9	Versicolor
4.9	Virginica
8.6	Virginica
9.2	Virginica
5.4	Virginica
8.2	Virginica
4.0	Versicolor
5.3	Virginica
8.6	Virginica
5.0	Versicolor
8.6	Virginica
5.6	Versicolor
8.0	Versicolor
4.8	Versicolor
6.0	Versicolor
8.7	Versicolor
1.3	Setosa
4.5	Setosa
7.5	Virginica
5.4	Setosa
2.6	Setosa
7.6	Versicolor
2.9	Setosa
3.3	Setosa
4.8	Versicolor
8.4	Versicolor
2.4	Setosa
1.9	Setosa
4.0	Setosa
3.5	Setosa
5.9	Setosa
3.0	Setosa
2.3	Setosa
9.5	Virginica
9.8	Virginica
7.0	Versicolor
7.6	Versicolor
8.5	Versicolor
5.3	Versicolor
2.8	Setosa
9.2	Versicolor
3.9	Setosa
4.0	Versicolor
3.5	Versicolor
3.5	Setosa
3.9	Setosa
2.9	Setosa
7.4	Versicolor
4.1	Setosa
8.4	Virginica
7.1	Versicolor
8.9	Versicolor
7.2	Versicolor
5.6	Virginica
5.6	Virginica
8.7	Versicolor
2.5	Setosa
6.9	Virginica
7.1	Versicolor
4.5	Versicolor
6.4	Virginica
2.4	Setosa
4.4	Setosa
9.2	Versicolor
5.8	Versicolor
6.8	Virginica
7.6	Virginica
3.6	Setosa
5.0	Setosa
6.0	Versicolor
6.5	Virginica
1.3	Setosa
6.1	Virginica
7.7	Virginica
4.4	Versicolor
8.7	Virginica
5.8	Versicolor
5.5	Setosa
3.5	Setosa
2.1	Setosa
10.2	Virginica
7.8	Versicolor
5.4	Virginica
9.5	Virginica
6.5	Versicolor
2.0	Setosa
5.7	Setosa
5.6	Setosa
5.5	Setosa
3.7	Setosa
4.5	Versicolor
8.8	Versicolor
