petal.width	variety
1.4	Versicolor
4.8	Setosa
0.2	Setosa
2.3	Virginica
4.4	Virginica
5.8	Virginica
6.5	Virginica
0.7	Setosa
4.5	Versicolor
2.9	Versicolor
5.0	Versicolor
3.0	Versicolor
4.3	Versicolor
6.6	Virginica
4.7	Setosa
5.5	Virginica
3.7	Versicolor
3.2	Setosa
3.3	Versicolor
0.6	Setosa
6.1	Virginica
2.5	Virginica
1.4	Setosa
2.4	Setosa
5.6	Virginica
2.1	Virginica
3.3	Versicolor
2.3	Versicolor
1.2	Setosa
3.2	Setosa
5.5	Versicolor
2.2	Virginica
2.6	Versicolor
1.7	Setosa
2.5	Versicolor
4.3	Virginica
5.0	Versicolor
4.3	Versicolor
4.7	Virginica
6.4	Virginica
1.1	Setosa
4.6	Versicolor
4.3	Setosa
1.2	Setosa
1.4	Versicolor
1.9	Setosa
2.8	Versicolor
5.8	Virginica
2.8	Virginica
0.2	Setosa
1.6	Setosa
6.0	Versicolor
6.2	Virginica
4.3	Virginica
5.8	Virginica
2.4	Versicolor
1.5	Versicolor
5.8	Versicolor
3.5	Virginica
4.9	Versicolor
6.1	Versicolor
4.2	Setosa
5.3	Virginica
3.2	Setosa
2.0	Versicolor
5.4	Virginica
4.9	Versicolor
1.3	Versicolor
3.6	Setosa
3.3	Virginica
5.4	Virginica
1.2	Setosa
4.8	Virginica
1.1	Setosa
2.8	Virginica
6.4	Virginica
2.5	Virginica
3.8	Versicolor
1.4	Setosa
2.5	Versicolor
5.8	Versicolor
0.3	Setosa
3.2	Setosa
3.8	Versicolor
6.0	Virginica
2.4	Versicolor
2.2	Setosa
1.7	Setosa
0.2	Setosa
3.1	Virginica
6.0	Virginica
4.0	Versicolor
2.8	Virginica
5.2	Virginica
5.9	Virginica
2.9	Setosa
4.7	Setosa
1.2	Setosa
1.7	Versicolor
1.3	Setosa
2.1	Versicolor
4.1	Virginica
3.4	Setosa
1.9	Setosa
6.0	Virginica
