sepal.width	variety
3.8	Virginica
6.7	Virginica
2.7	Virginica
6.4	Setosa
6.5	Versicolor
5.8	Versicolor
6.1	Versicolor
6.5	Virginica
3.1	Setosa
6.6	Setosa
3.0	Versicolor
4.7	Setosa
6.8	Virginica
6.8	Setosa
5.6	Versicolor
5.0	Versicolor
4.4	Virginica
2.2	Versicolor
2.7	Versicolor
7.1	Virginica
3.8	Versicolor
7.8	Setosa
7.3	Versicolor
7.8	Virginica
4.7	Versicolor
3.6	Virginica
4.6	Virginica
6.5	Virginica
4.6	Virginica
3.2	Setosa
7.4	Setosa
7.5	Virginica
3.2	Versicolor
5.5	Virginica
3.5	Virginica
7.5	Virginica
3.9	Virginica
5.7	Setosa
3.0	Versicolor
4.4	Virginica
7.0	Versicolor
7.8	Versicolor
3.9	Virginica
7.2	Versicolor
4.2	Versicolor
5.3	Versicolor
7.4	Versicolor
2.9	Versicolor
6.6	Virginica
7.4	Setosa
6.5	Virginica
5.6	Virginica
3.4	Versicolor
5.5	Virginica
8.2	Setosa
4.6	Setosa
4.9	Versicolor
5.7	Virginica
7.2	Setosa
5.0	Setosa
7.9	Setosa
4.6	Setosa
6.8	Virginica
4.9	Setosa
3.5	Setosa
4.5	Versicolor
7.5	Virginica
5.0	Versicolor
3.0	Versicolor
7.0	Virginica
7.7	Virginica
5.3	Versicolor
6.2	Virginica
7.3	Virginica
5.0	Setosa
7.5	Setosa
6.5	Virginica
5.6	Versicolor
6.5	Setosa
6.5	Setosa
3.9	Versicolor
6.8	Setosa
5.6	Versicolor
3.7	Virginica
6.1	Setosa
8.3	Setosa
3.0	Setosa
4.4	Setosa
3.2	Virginica
6.4	Versicolor
5.5	Virginica
6.3	Versicolor
6.2	Versicolor
8.2	Setosa
6.9	Setosa
4.9	Versicolor
4.8	Virginica
7.1	Setosa
7.4	Setosa
7.4	Setosa
5.7	Versicolor
4.3	Virginica
5.8	Setosa
7.6	Versicolor
3.9	Setosa
