sepal.width	petal.length	variety
5.1	8.9	Versicolor
7.7	6.0	Virginica
4.8	5.7	Setosa
4.0	7.6	Virginica
4.1	6.9	Versicolor
3.4	3.1	Setosa
5.8	8.6	Virginica
6.5	4.9	Setosa
5.2	5.6	Setosa
5.6	2.1	Setosa
4.6	2.5	Setosa
6.6	7.6	Virginica
5.6	6.5	Virginica
7.4	1.5	Setosa
5.9	4.4	Setosa
2.9	4.5	Versicolor
2.5	7.0	Versicolor
4.4	7.2	Versicolor
5.9	5.2	Versicolor
4.4	7.8	Versicolor
5.0	4.6	Setosa
3.4	3.8	Versicolor
3.5	5.9	Versicolor
5.5	3.8	Setosa
4.3	10.6	Virginica
4.8	7.3	Virginica
5.5	5.8	Setosa
6.0	5.0	Versicolor
3.9	3.4	Setosa
4.3	3.3	Versicolor
4.5	2.5	Setosa
6.2	8.8	Virginica
5.6	3.5	Versicolor
7.1	6.9	Virginica
3.5	6.0	Versicolor
5.5	5.8	Virginica
4.8	4.7	Setosa
7.0	8.7	Virginica
7.1	5.6	Virginica
6.3	4.9	Setosa
3.7	5.8	Setosa
4.8	1.5	Setosa
7.0	6.2	Versicolor
8.2	3.0	Setosa
4.2	4.0	Setosa
2.7	5.6	Versicolor
6.4	8.8	Versicolor
6.3	5.0	Versicolor
3.0	7.1	Versicolor
3.4	1.4	Setosa
6.7	6.5	Versicolor
6.2	6.8	Virginica
4.0	6.7	Versicolor
4.5	8.0	Versicolor
3.7	7.5	Versicolor
7.4	4.2	Setosa
4.5	6.8	Virginica
5.4	5.8	Versicolor
5.0	2.9	Setosa
3.2	5.5	Versicolor
4.3	8.1	Virginica
7.1	6.0	Setosa
4.1	6.6	Virginica
2.6	5.5	Versicolor
2.5	4.9	Versicolor
6.5	8.5	Virginica
3.0	7.0	Virginica
6.1	2.5	Setosa
5.9	1.8	Setosa
6.4	1.6	Setosa
3.9	8.1	Virginica
5.4	6.5	Versicolor
6.5	5.2	Virginica
7.6	4.9	Setosa
3.2	1.3	Setosa
5.6	8.9	Versicolor
4.8	5.6	Versicolor
6.3	9.4	Virginica
6.5	2.1	Setosa
6.3	7.6	Versicolor
3.5	6.6	Versicolor
5.6	5.9	Setosa
2.7	7.1	Virginica
5.0	5.5	Versicolor
7.2	7.7	Virginica
6.7	6.7	Versicolor
4.5	10.3	Virginica
2.9	5.1	Versicolor
2.5	6.5	Virginica
6.8	7.5	Versicolor
4.5	3.1	Setosa
4.5	6.5	Virginica
6.2	8.4	Versicolor
4.2	6.4	Versicolor
4.2	6.5	Virginica
6.9	9.1	Virginica
2.7	6.1	Virginica
3.7	9.3	Versicolor
5.0	8.9	Virginica
7.9	2.5	Setosa
2.8	8.2	Versicolor
8.2	6.0	Setosa
7.1	8.2	Versicolor
3.9	3.9	Setosa
4.3	7.7	Virginica
