sepal.length	sepal.width	petal.length	variety
8.8	5.4	9.6	Virginica
7.0	5.0	9.3	Virginica
6.8	7.4	10.1	Virginica
8.7	4.6	6.9	Virginica
10.7	3.6	7.7	Versicolor
9.7	4.6	4.5	Versicolor
7.6	5.1	10.1	Virginica
6.4	5.2	6.5	Versicolor
7.7	3.2	8.0	Virginica
8.8	6.4	7.8	Virginica
7.5	2.5	5.0	Versicolor
8.6	5.7	7.2	Versicolor
6.9	3.2	8.2	Virginica
5.6	5.0	5.4	Setosa
7.3	3.1	3.6	Setosa
8.1	2.9	7.1	Versicolor
8.0	2.3	6.3	Versicolor
8.4	7.7	1.8	Setosa
6.2	6.9	5.9	Virginica
8.8	3.2	8.4	Virginica
7.6	5.8	4.5	Setosa
6.4	5.9	2.2	Setosa
4.3	6.0	2.1	Setosa
8.8	6.2	4.5	Setosa
7.0	6.2	9.6	Versicolor
10.3	6.3	9.1	Virginica
6.8	4.7	7.1	Virginica
7.5	6.1	2.4	Setosa
5.0	4.0	4.6	Setosa
9.3	4.0	3.4	Setosa
7.3	5.7	5.4	Versicolor
9.4	6.3	8.4	Virginica
6.5	3.5	5.5	Virginica
6.9	6.4	4.8	Setosa
9.7	6.5	2.0	Setosa
8.7	7.8	6.7	Virginica
4.6	4.9	1.4	Setosa
10.4	6.7	5.8	Versicolor
10.6	7.3	8.7	Versicolor
7.6	5.0	6.4	Versicolor
8.2	4.5	4.2	Versicolor
8.4	4.5	8.5	Versicolor
5.4	4.9	3.3	Versicolor
9.8	3.7	4.1	Versicolor
5.9	7.0	1.4	Setosa
10.2	6.9	6.7	Versicolor
10.9	7.1	8.4	Virginica
5.7	6.8	6.5	Versicolor
8.1	5.9	8.7	Versicolor
6.4	7.5	5.1	Virginica
7.4	2.8	8.1	Virginica
10.3	7.5	9.5	Virginica
8.2	4.3	2.7	Setosa
10.4	4.5	7.7	Versicolor
5.5	4.9	7.2	Versicolor
10.6	5.5	5.4	Versicolor
5.5	4.0	5.3	Setosa
8.0	5.3	8.6	Versicolor
7.3	3.9	5.1	Setosa
5.7	7.2	3.9	Versicolor
7.7	7.4	5.9	Setosa
5.0	7.4	3.0	Setosa
8.4	5.6	7.6	Virginica
5.4	4.4	4.0	Setosa
9.2	6.4	1.5	Setosa
8.5	5.5	4.0	Versicolor
6.0	7.8	5.9	Setosa
7.1	7.0	5.1	Versicolor
8.2	6.8	10.7	Virginica
7.5	3.0	4.1	Setosa
8.5	6.7	7.5	Versicolor
6.9	6.1	6.5	Virginica
6.4	7.0	8.5	Virginica
7.5	4.8	3.8	Setosa
9.7	3.8	7.2	Virginica
8.7	3.5	8.3	Virginica
7.9	3.1	5.5	Setosa
10.6	7.3	8.0	Versicolor
8.1	3.5	9.6	Virginica
5.0	6.5	2.3	Setosa
5.4	6.4	2.9	Setosa
8.2	5.3	4.1	Versicolor
8.7	3.5	6.3	Virginica
8.1	7.8	2.2	Setosa
6.2	5.3	8.8	Virginica
8.5	3.9	5.0	Versicolor
7.0	3.4	8.5	Versicolor
11.6	4.0	8.9	Virginica
8.9	4.6	1.4	Setosa
7.6	2.8	4.9	Virginica
7.7	5.7	7.5	Versicolor
8.3	7.9	2.4	Setosa
9.8	4.2	6.1	Virginica
6.4	4.8	8.1	Virginica
8.1	4.6	4.5	Setosa
6.6	5.0	5.5	Versicolor
9.0	8.2	2.4	Setosa
9.9	2.8	6.1	Virginica
10.3	4.3	10.0	Virginica
9.1	5.0	8.0	Versicolor
10.9	2.9	5.3	Versicolor
7.5	6.2	1.7	Setosa
7.8	7.7	5.9	Virginica
6.6	7.0	6.1	Versicolor
6.0	4.6	5.9	Versicolor
