sepal.width	petal.length	variety
6.9	6.3	Versicolor
7.6	4.6	Setosa
4.0	8.5	Virginica
3.1	5.4	Virginica
3.5	6.0	Virginica
7.0	6.0	Setosa
6.3	2.2	Setosa
3.2	5.1	Versicolor
6.8	8.2	Virginica
6.7	6.1	Virginica
3.7	4.4	Versicolor
6.5	8.7	Virginica
6.2	6.5	Versicolor
7.8	3.0	Setosa
6.9	2.4	Setosa
5.5	3.9	Versicolor
5.2	4.3	Setosa
3.4	5.6	Setosa
6.9	1.3	Setosa
3.9	9.1	Versicolor
3.5	8.0	Virginica
3.0	9.8	Virginica
4.7	7.0	Virginica
5.9	8.1	Versicolor
6.5	2.6	Setosa
5.1	5.0	Setosa
3.9	6.8	Versicolor
4.9	10.1	Virginica
4.3	6.0	Versicolor
3.7	7.3	Versicolor
7.5	2.4	Setosa
5.5	5.3	Setosa
7.2	4.9	Virginica
6.9	6.2	Versicolor
6.1	5.7	Versicolor
7.2	5.6	Setosa
3.3	6.9	Versicolor
3.8	3.4	Setosa
3.7	1.2	Setosa
5.7	10.4	Virginica
6.7	9.6	Virginica
8.2	4.9	Setosa
6.2	7.2	Versicolor
6.1	2.0	Setosa
7.1	9.0	Virginica
2.6	4.0	Versicolor
5.8	6.4	Virginica
5.5	7.8	Virginica
7.4	7.2	Versicolor
5.0	5.4	Versicolor
6.2	7.2	Virginica
3.3	8.1	Virginica
7.9	2.2	Setosa
6.8	7.7	Versicolor
7.3	10.2	Virginica
5.0	6.9	Virginica
5.3	7.0	Versicolor
7.6	10.6	Virginica
7.3	8.4	Virginica
3.8	7.5	Virginica
3.5	9.6	Virginica
6.4	4.8	Versicolor
3.1	3.5	Setosa
6.0	6.7	Versicolor
4.4	4.5	Versicolor
4.4	1.4	Setosa
2.9	5.5	Versicolor
5.5	8.0	Versicolor
3.4	9.1	Virginica
2.5	7.0	Virginica
6.6	5.9	Setosa
4.5	7.5	Versicolor
3.5	2.4	Setosa
7.5	7.5	Versicolor
5.6	5.0	Setosa
4.0	2.3	Setosa
6.3	7.8	Versicolor
3.9	9.9	Virginica
3.3	5.7	Virginica
4.7	9.5	Virginica
6.7	4.1	Versicolor
5.2	6.0	Versicolor
5.9	3.6	Setosa
4.9	3.5	Setosa
7.5	5.7	Setosa
4.0	5.4	Versicolor
5.8	8.2	Virginica
8.3	5.1	Setosa
5.0	5.1	Virginica
2.7	8.8	Virginica
3.1	6.9	Versicolor
3.5	8.2	Versicolor
5.3	4.6	Versicolor
4.5	5.8	Virginica
6.7	5.8	Setosa
5.7	5.9	Versicolor
6.8	5.1	Versicolor
5.5	8.8	Virginica
6.3	4.5	Versicolor
6.0	7.5	Virginica
8.0	1.6	Setosa
7.3	8.6	Virginica
6.8	7.3	Virginica
6.7	3.9	Setosa
7.6	9.4	Versicolor
