petal.length	variety
1.5	Setosa
8.6	Versicolor
8.4	Virginica
5.0	Versicolor
4.7	Versicolor
6.0	Setosa
5.7	Setosa
4.4	Setosa
6.7	Versicolor
5.7	Virginica
3.5	Setosa
5.0	Setosa
2.2	Setosa
3.9	Versicolor
7.2	Versicolor
3.3	Setosa
3.9	Setosa
6.0	Versicolor
8.2	Virginica
6.3	Versicolor
8.3	Virginica
1.4	Setosa
7.6	Virginica
9.6	Virginica
5.1	Setosa
2.8	Setosa
4.4	Setosa
3.6	Setosa
6.9	Versicolor
7.2	Versicolor
7.0	Virginica
6.5	Virginica
9.5	Virginica
7.3	Versicolor
7.6	Versicolor
1.9	Setosa
9.0	Versicolor
8.0	Versicolor
4.8	Virginica
9.0	Virginica
4.4	Setosa
7.6	Virginica
3.6	Setosa
5.3	Setosa
5.3	Versicolor
1.5	Setosa
5.6	Versicolor
2.4	Setosa
6.1	Setosa
5.9	Setosa
8.3	Virginica
9.3	Virginica
2.2	Setosa
5.0	Virginica
5.9	Versicolor
4.1	Setosa
9.6	Virginica
3.6	Setosa
7.2	Versicolor
8.9	Virginica
7.2	Virginica
6.5	Versicolor
6.7	Virginica
8.7	Versicolor
9.9	Virginica
8.4	Virginica
8.4	Versicolor
5.0	Setosa
7.1	Virginica
10.2	Virginica
8.6	Virginica
8.2	Versicolor
2.8	Setosa
7.0	Virginica
5.0	Setosa
5.0	Versicolor
3.8	Setosa
5.5	Versicolor
5.1	Versicolor
3.9	Setosa
9.6	Virginica
5.5	Setosa
7.0	Virginica
1.6	Setosa
9.9	Virginica
8.3	Virginica
4.4	Setosa
5.8	Versicolor
9.6	Versicolor
8.5	Versicolor
4.0	Setosa
3.7	Versicolor
8.1	Versicolor
2.7	Setosa
6.0	Setosa
3.9	Setosa
4.8	Setosa
5.5	Versicolor
9.6	Virginica
9.6	Virginica
5.0	Versicolor
5.0	Versicolor
8.4	Virginica
5.9	Setosa
9.1	Virginica
