petal.width	variety
3.0	Virginica
2.5	Versicolor
2.1	Setosa
0.9	Setosa
2.9	Versicolor
4.4	Virginica
3.8	Versicolor
4.5	Virginica
3.3	Versicolor
1.9	Versicolor
2.8	Versicolor
4.4	Setosa
5.5	Virginica
2.2	Setosa
5.4	Versicolor
4.2	Versicolor
4.1	Setosa
5.5	Versicolor
0.2	Setosa
6.5	Virginica
2.3	Versicolor
5.0	Versicolor
0.7	Setosa
2.5	Versicolor
3.3	Versicolor
2.3	Setosa
4.8	Versicolor
2.7	Setosa
5.3	Virginica
1.9	Versicolor
4.1	Setosa
5.8	Virginica
3.4	Virginica
5.7	Versicolor
1.0	Versicolor
1.8	Versicolor
5.8	Virginica
1.0	Versicolor
0.7	Setosa
0.1	Setosa
4.2	Virginica
5.3	Virginica
4.6	Versicolor
5.6	Virginica
3.8	Setosa
1.8	Versicolor
4.5	Versicolor
2.4	Virginica
3.3	Virginica
3.7	Setosa
4.3	Virginica
3.7	Setosa
5.5	Versicolor
4.9	Setosa
4.8	Setosa
2.3	Setosa
4.2	Virginica
2.3	Versicolor
3.3	Virginica
2.5	Versicolor
5.0	Setosa
3.0	Versicolor
3.4	Virginica
4.8	Versicolor
3.0	Virginica
4.1	Virginica
0.7	Setosa
3.9	Virginica
2.0	Virginica
2.8	Virginica
1.4	Setosa
1.0	Versicolor
0.7	Setosa
3.7	Setosa
3.3	Virginica
2.0	Virginica
6.4	Virginica
2.8	Virginica
4.1	Virginica
4.3	Virginica
3.1	Versicolor
0.7	Setosa
2.7	Setosa
3.7	Versicolor
2.7	Versicolor
2.8	Versicolor
4.7	Setosa
1.4	Versicolor
3.3	Virginica
4.2	Versicolor
5.3	Virginica
2.4	Virginica
2.3	Virginica
2.1	Versicolor
6.1	Virginica
2.2	Setosa
2.7	Setosa
3.0	Versicolor
1.3	Versicolor
2.7	Virginica
2.2	Setosa
2.3	Setosa
6.0	Versicolor
4.0	Versicolor
6.8	Virginica
