sepal.length	variety
8.9	Setosa
8.6	Setosa
5.8	Setosa
7.9	Virginica
4.9	Versicolor
9.6	Setosa
9.2	Setosa
6.1	Virginica
6.4	Setosa
8.7	Virginica
10.2	Setosa
12.4	Virginica
7.2	Virginica
7.4	Setosa
9.7	Virginica
8.6	Virginica
11.2	Virginica
10.2	Virginica
8.4	Virginica
7.7	Setosa
7.4	Setosa
7.7	Virginica
7.3	Virginica
9.2	Virginica
4.9	Setosa
6.5	Virginica
5.9	Setosa
4.8	Setosa
9.6	Setosa
9.3	Versicolor
5.3	Setosa
8.4	Virginica
8.2	Virginica
6.7	Setosa
8.3	Virginica
9.8	Versicolor
8.5	Virginica
6.4	Versicolor
7.4	Virginica
7.5	Setosa
7.1	Setosa
10.0	Virginica
9.5	Virginica
9.6	Versicolor
6.1	Setosa
6.8	Virginica
7.1	Setosa
9.1	Versicolor
8.0	Setosa
9.5	Versicolor
8.4	Setosa
10.6	Versicolor
7.9	Virginica
5.1	Setosa
8.4	Virginica
6.5	Setosa
7.9	Versicolor
10.7	Virginica
8.9	Versicolor
7.8	Versicolor
8.0	Setosa
7.2	Virginica
5.8	Versicolor
9.8	Virginica
9.7	Setosa
9.4	Setosa
7.8	Setosa
7.7	Versicolor
6.0	Setosa
9.1	Versicolor
7.6	Setosa
6.1	Versicolor
6.5	Versicolor
5.1	Versicolor
5.7	Virginica
7.5	Versicolor
7.7	Versicolor
5.9	Versicolor
7.2	Virginica
8.5	Versicolor
5.9	Setosa
9.9	Virginica
5.8	Virginica
11.2	Virginica
9.7	Virginica
10.3	Versicolor
8.4	Versicolor
9.2	Virginica
8.0	Versicolor
9.6	Setosa
9.4	Virginica
6.7	Versicolor
6.0	Setosa
5.3	Setosa
7.6	Versicolor
9.1	Versicolor
8.4	Versicolor
8.4	Virginica
10.3	Virginica
10.3	Virginica
5.7	Setosa
9.8	Versicolor
7.3	Setosa
8.5	Versicolor
8.0	Versicolor
