petal.width	variety
2.2	Setosa
1.6	Versicolor
3.7	Setosa
2.6	Setosa
4.2	Versicolor
4.1	Versicolor
6.2	Virginica
1.6	Setosa
2.7	Setosa
3.4	Versicolor
0.2	Setosa
1.7	Virginica
0.3	Setosa
2.3	Setosa
3.7	Setosa
4.3	Virginica
3.3	Versicolor
2.4	Setosa
3.7	Setosa
4.8	Virginica
6.8	Virginica
1.2	Setosa
5.4	Virginica
3.2	Setosa
5.9	Virginica
2.2	Setosa
4.6	Virginica
5.0	Virginica
1.9	Versicolor
3.9	Versicolor
5.8	Versicolor
3.0	Setosa
4.8	Versicolor
5.5	Versicolor
4.7	Setosa
3.8	Setosa
2.9	Versicolor
2.0	Versicolor
5.0	Virginica
3.6	Setosa
5.9	Versicolor
0.6	Setosa
1.7	Setosa
2.0	Virginica
4.9	Setosa
5.7	Virginica
2.4	Virginica
0.7	Setosa
3.7	Setosa
2.3	Setosa
3.2	Setosa
4.6	Versicolor
2.0	Virginica
1.2	Versicolor
3.3	Versicolor
5.4	Virginica
1.8	Virginica
3.4	Setosa
5.8	Virginica
5.8	Virginica
2.7	Setosa
5.3	Versicolor
1.3	Versicolor
5.0	Versicolor
4.2	Setosa
2.2	Setosa
5.0	Virginica
2.7	Setosa
2.3	Virginica
0.2	Setosa
3.0	Versicolor
6.1	Virginica
4.8	Virginica
3.5	Versicolor
5.8	Versicolor
2.4	Versicolor
4.7	Setosa
3.9	Setosa
4.1	Setosa
2.5	Versicolor
3.5	Versicolor
3.2	Setosa
3.4	Virginica
2.9	Setosa
1.1	Setosa
5.1	Virginica
6.0	Virginica
2.7	Setosa
5.0	Virginica
1.9	Virginica
4.0	Virginica
2.9	Virginica
4.9	Versicolor
1.2	Setosa
3.1	Versicolor
0.3	Setosa
2.8	Versicolor
3.7	Versicolor
5.5	Versicolor
4.8	Virginica
5.0	Versicolor
1.8	Versicolor
3.2	Setosa
3.2	Setosa
1.0	Versicolor
