petal.length	petal.width	variety
10.3	2.8	Virginica
6.2	2.8	Virginica
2.1	3.7	Setosa
2.5	1.9	Setosa
6.4	5.5	Versicolor
1.5	1.7	Setosa
10.7	2.2	Virginica
5.6	3.8	Virginica
6.4	5.3	Virginica
5.0	0.7	Setosa
3.6	0.6	Setosa
5.5	2.7	Setosa
4.6	2.3	Versicolor
8.6	2.4	Virginica
2.2	2.0	Setosa
5.4	5.1	Versicolor
7.7	4.3	Virginica
6.7	5.4	Versicolor
4.3	3.5	Versicolor
5.0	3.0	Versicolor
5.8	1.3	Versicolor
9.1	5.9	Virginica
5.8	3.8	Setosa
4.2	4.0	Versicolor
8.0	3.2	Virginica
7.9	4.2	Versicolor
4.2	4.5	Versicolor
7.8	4.6	Versicolor
4.4	4.2	Setosa
4.0	0.1	Setosa
10.1	4.3	Virginica
6.1	3.0	Virginica
6.5	2.2	Versicolor
3.9	3.2	Setosa
1.4	1.3	Setosa
5.8	4.5	Versicolor
9.1	2.1	Virginica
6.9	1.4	Versicolor
5.6	4.0	Virginica
4.0	1.7	Setosa
3.6	5.3	Versicolor
7.0	2.3	Virginica
5.4	1.7	Versicolor
5.2	4.5	Versicolor
9.2	5.1	Versicolor
5.7	0.7	Setosa
7.0	5.5	Versicolor
6.8	3.7	Virginica
8.7	2.8	Versicolor
5.6	2.7	Setosa
2.1	1.7	Setosa
6.5	4.5	Virginica
5.9	3.8	Virginica
6.9	1.4	Versicolor
6.8	5.3	Virginica
6.3	4.3	Virginica
4.9	2.7	Setosa
1.9	3.4	Setosa
6.0	1.5	Versicolor
1.3	1.9	Setosa
9.6	4.3	Virginica
3.1	0.7	Setosa
5.4	3.7	Setosa
1.6	3.2	Setosa
4.7	5.9	Versicolor
3.9	4.7	Setosa
8.5	2.2	Versicolor
8.8	2.3	Versicolor
6.4	4.8	Virginica
9.0	3.0	Virginica
4.1	5.1	Setosa
3.9	0.1	Setosa
5.0	6.1	Versicolor
2.7	0.7	Setosa
6.2	4.5	Virginica
5.5	1.8	Versicolor
4.2	1.8	Setosa
2.2	2.9	Setosa
5.8	2.9	Versicolor
5.5	2.3	Versicolor
1.9	4.2	Setosa
5.0	4.0	Versicolor
4.8	2.7	Setosa
4.1	2.8	Versicolor
7.0	4.6	Versicolor
6.0	6.5	Virginica
7.2	3.7	Versicolor
6.7	3.1	Virginica
1.5	0.1	Setosa
7.6	4.9	Virginica
5.5	3.9	Setosa
1.5	1.8	Setosa
4.0	0.2	Setosa
6.8	1.8	Versicolor
4.9	4.3	Virginica
7.5	3.3	Versicolor
8.6	4.4	Virginica
6.6	5.1	Versicolor
5.1	5.8	Versicolor
7.5	2.0	Versicolor
5.2	4.3	Versicolor
6.2	4.2	Versicolor
4.3	3.2	Setosa
6.5	4.4	Virginica
4.1	4.5	Versicolor
