petal.length	petal.width	variety
10.4	4.0	Virginica
7.4	4.9	Versicolor
5.6	4.7	Setosa
6.4	2.9	Setosa
4.0	4.7	Setosa
5.9	0.2	Setosa
9.1	3.8	Virginica
6.6	6.4	Virginica
7.5	4.5	Versicolor
5.8	4.6	Versicolor
5.1	3.2	Setosa
4.4	2.2	Setosa
8.5	5.5	Versicolor
6.0	4.9	Setosa
6.1	4.4	Virginica
5.4	1.2	Setosa
5.5	0.4	Setosa
4.9	1.5	Versicolor
4.5	1.7	Versicolor
7.5	5.5	Versicolor
1.9	4.7	Setosa
1.6	4.6	Setosa
9.1	4.9	Virginica
6.5	5.0	Virginica
8.5	5.7	Virginica
6.2	3.4	Versicolor
3.6	2.4	Setosa
9.1	6.4	Virginica
6.5	4.1	Virginica
5.6	0.2	Setosa
5.8	2.9	Virginica
7.3	3.8	Virginica
9.5	6.3	Virginica
1.4	3.2	Setosa
4.2	0.3	Setosa
6.5	2.0	Virginica
1.7	4.0	Setosa
6.6	2.8	Virginica
5.7	5.7	Versicolor
6.1	1.3	Versicolor
7.8	5.8	Virginica
4.9	1.7	Versicolor
9.0	4.9	Virginica
8.8	2.4	Versicolor
5.7	5.7	Versicolor
1.8	1.8	Setosa
7.5	5.2	Versicolor
6.3	1.3	Versicolor
5.4	3.0	Versicolor
6.2	4.7	Setosa
10.5	6.3	Virginica
3.6	4.7	Setosa
5.6	3.2	Virginica
5.6	1.3	Versicolor
4.5	2.3	Versicolor
6.5	4.3	Versicolor
4.5	2.8	Setosa
4.7	2.0	Versicolor
3.1	3.1	Setosa
8.5	3.5	Versicolor
7.4	2.8	Virginica
3.4	2.7	Setosa
6.2	4.5	Versicolor
10.2	6.8	Virginica
8.0	2.5	Virginica
10.2	6.7	Virginica
9.3	3.3	Virginica
5.0	4.5	Versicolor
3.0	2.1	Versicolor
7.8	6.3	Virginica
8.9	5.5	Virginica
9.0	1.8	Virginica
5.4	6.3	Virginica
7.3	3.3	Virginica
8.1	1.8	Versicolor
7.6	6.8	Virginica
6.1	5.6	Versicolor
4.9	3.8	Versicolor
5.0	3.1	Versicolor
8.1	3.6	Virginica
5.1	1.0	Versicolor
5.4	1.6	Setosa
5.6	3.4	Versicolor
7.5	5.5	Versicolor
3.9	3.2	Setosa
7.2	1.4	Versicolor
8.4	2.6	Virginica
5.1	4.5	Virginica
5.3	4.3	Versicolor
5.6	6.4	Virginica
5.7	2.8	Versicolor
7.6	5.4	Virginica
6.9	4.3	Virginica
6.7	5.0	Virginica
4.5	0.7	Setosa
7.9	6.6	Virginica
6.3	4.5	Versicolor
4.1	0.2	Setosa
5.3	1.8	Versicolor
6.4	5.4	Versicolor
6.9	1.6	Versicolor
3.0	2.7	Setosa
4.6	5.5	Versicolor
1.2	0.7	Setosa
4.7	0.4	Setosa
