sepal.width	petal.length	variety
4.3	7.5	Versicolor
4.4	4.5	Setosa
4.0	9.0	Versicolor
7.3	5.2	Setosa
5.2	5.6	Virginica
4.9	8.8	Versicolor
5.5	7.4	Versicolor
7.6	7.4	Versicolor
6.6	7.6	Virginica
5.0	4.7	Versicolor
3.8	9.1	Virginica
2.7	6.9	Versicolor
5.0	8.0	Virginica
3.7	7.8	Virginica
7.1	4.4	Setosa
5.3	9.2	Virginica
7.1	6.0	Setosa
8.1	1.4	Setosa
4.1	9.4	Versicolor
2.5	5.5	Versicolor
4.7	1.5	Setosa
6.7	7.5	Versicolor
4.1	5.6	Virginica
3.8	5.3	Virginica
5.3	8.5	Versicolor
5.1	3.5	Setosa
5.1	7.9	Versicolor
2.4	4.8	Versicolor
7.0	5.8	Setosa
2.9	8.7	Versicolor
3.4	6.6	Virginica
6.5	8.8	Virginica
5.5	2.7	Setosa
7.2	6.8	Virginica
3.5	7.4	Versicolor
3.8	6.7	Versicolor
4.3	7.1	Virginica
3.7	3.3	Setosa
5.7	4.4	Versicolor
7.6	5.0	Setosa
2.9	8.1	Versicolor
4.2	9.6	Versicolor
4.9	5.0	Versicolor
3.0	5.4	Setosa
5.7	2.7	Setosa
7.2	2.3	Setosa
3.1	8.4	Virginica
7.1	8.6	Virginica
3.8	3.8	Versicolor
5.4	8.9	Virginica
3.0	5.0	Versicolor
5.2	5.7	Versicolor
7.4	2.9	Setosa
7.0	3.1	Setosa
5.5	8.1	Virginica
6.8	2.8	Setosa
5.8	7.1	Versicolor
6.4	10.1	Virginica
5.3	4.4	Setosa
5.8	9.6	Virginica
6.2	6.4	Virginica
6.0	9.0	Virginica
7.8	8.7	Virginica
6.2	9.0	Versicolor
3.3	6.7	Versicolor
7.5	9.3	Virginica
3.9	6.4	Setosa
5.1	7.0	Versicolor
4.2	7.6	Virginica
4.5	8.0	Virginica
7.1	2.0	Setosa
5.9	7.6	Versicolor
4.3	4.2	Setosa
2.4	4.8	Versicolor
5.7	6.0	Virginica
4.5	7.1	Virginica
6.0	3.9	Setosa
6.9	5.2	Versicolor
5.8	10.9	Virginica
3.4	3.1	Setosa
6.0	4.2	Versicolor
5.7	3.9	Setosa
6.6	9.9	Virginica
7.7	5.1	Setosa
8.0	3.5	Setosa
3.7	7.5	Virginica
4.5	8.0	Versicolor
5.7	4.5	Versicolor
4.2	6.2	Versicolor
4.4	4.4	Setosa
7.9	5.2	Setosa
3.7	2.0	Setosa
6.4	4.3	Versicolor
4.0	9.5	Virginica
4.5	1.9	Setosa
6.8	4.9	Versicolor
4.8	9.1	Virginica
7.0	8.9	Versicolor
6.1	10.0	Virginica
6.3	8.2	Virginica
7.5	5.1	Setosa
3.4	1.5	Setosa
6.3	9.7	Virginica
3.1	3.1	Setosa
6.4	1.3	Setosa
