petal.length	petal.width	variety
3.5	2.9	Setosa
8.8	1.6	Virginica
2.9	2.2	Setosa
9.7	6.3	Virginica
5.7	1.8	Setosa
6.2	5.5	Versicolor
8.6	4.3	Virginica
6.1	6.9	Virginica
4.7	4.0	Versicolor
4.5	0.6	Setosa
6.9	5.5	Virginica
6.4	2.5	Versicolor
9.5	3.7	Versicolor
3.1	4.1	Setosa
8.1	3.0	Virginica
8.2	4.7	Versicolor
6.0	2.8	Virginica
9.6	4.1	Versicolor
9.3	3.3	Virginica
2.3	4.8	Setosa
5.0	0.7	Setosa
6.6	2.5	Virginica
7.7	5.5	Virginica
2.6	2.7	Setosa
6.5	2.3	Versicolor
6.2	2.6	Versicolor
9.3	3.4	Virginica
6.3	1.3	Versicolor
9.0	5.4	Virginica
6.9	6.3	Virginica
6.1	4.4	Versicolor
6.4	1.5	Versicolor
1.9	4.8	Setosa
8.8	3.3	Versicolor
4.0	3.4	Setosa
2.5	2.7	Setosa
3.6	4.2	Setosa
8.6	5.0	Versicolor
5.1	0.9	Setosa
6.6	6.2	Virginica
8.1	3.3	Versicolor
10.1	4.4	Virginica
3.9	1.1	Setosa
5.4	4.7	Setosa
8.1	5.3	Versicolor
2.3	0.2	Setosa
3.5	3.7	Setosa
7.4	3.0	Virginica
9.0	4.0	Versicolor
7.5	2.5	Virginica
5.4	3.8	Setosa
8.1	3.4	Virginica
4.8	3.0	Versicolor
7.2	4.7	Virginica
4.9	4.3	Setosa
2.9	1.1	Setosa
7.6	5.3	Virginica
9.4	6.3	Virginica
5.5	2.3	Versicolor
7.1	4.6	Virginica
2.1	3.6	Setosa
1.4	4.7	Setosa
4.3	3.2	Setosa
5.0	3.7	Setosa
8.2	2.8	Versicolor
9.0	4.1	Virginica
3.9	2.2	Setosa
6.7	4.0	Versicolor
5.1	4.4	Virginica
10.6	5.8	Virginica
5.2	5.7	Versicolor
2.9	0.7	Setosa
7.7	4.1	Virginica
1.6	0.7	Setosa
6.0	1.5	Versicolor
9.6	6.6	Virginica
5.4	1.3	Versicolor
5.0	3.5	Versicolor
1.5	4.7	Setosa
7.1	3.9	Virginica
6.9	2.3	Virginica
3.9	2.2	Setosa
8.0	3.5	Virginica
6.0	3.5	Versicolor
7.0	5.0	Versicolor
6.0	5.1	Versicolor
8.1	2.5	Virginica
2.0	3.2	Setosa
4.8	4.1	Versicolor
3.2	3.4	Setosa
5.2	2.4	Versicolor
8.2	5.8	Virginica
7.6	4.4	Virginica
6.0	3.1	Versicolor
4.7	5.9	Versicolor
5.4	3.4	Versicolor
5.7	3.0	Setosa
6.4	4.1	Virginica
7.0	4.3	Versicolor
6.9	5.2	Versicolor
4.7	3.2	Setosa
8.4	5.1	Virginica
8.9	2.9	Versicolor
4.8	2.7	Setosa
9.3	1.8	Versicolor
