petal.length	variety
8.7	Versicolor
4.3	Setosa
4.8	Setosa
6.6	Versicolor
6.3	Virginica
2.4	Setosa
5.0	Setosa
6.1	Setosa
6.9	Virginica
7.8	Virginica
4.1	Versicolor
7.3	Virginica
3.9	Setosa
5.8	Versicolor
5.5	Versicolor
5.5	Versicolor
1.3	Setosa
8.2	Virginica
1.5	Setosa
7.4	Versicolor
5.7	Versicolor
7.8	Versicolor
7.5	Versicolor
9.0	Virginica
10.2	Virginica
7.1	Virginica
2.6	Setosa
4.9	Versicolor
8.1	Virginica
5.6	Virginica
5.6	Virginica
8.0	Virginica
5.1	Setosa
8.0	Versicolor
4.4	Setosa
11.4	Virginica
6.0	Setosa
1.2	Setosa
3.4	Setosa
10.5	Virginica
5.8	Virginica
9.4	Virginica
4.6	Versicolor
4.5	Setosa
6.5	Versicolor
3.2	Setosa
3.5	Setosa
7.8	Virginica
2.5	Setosa
9.5	Versicolor
4.9	Setosa
5.5	Setosa
7.5	Versicolor
3.5	Versicolor
5.6	Virginica
4.9	Versicolor
6.1	Virginica
6.8	Versicolor
4.7	Versicolor
4.3	Setosa
4.8	Setosa
7.6	Virginica
8.3	Versicolor
4.0	Setosa
2.4	Setosa
7.1	Virginica
6.4	Versicolor
5.1	Setosa
4.8	Versicolor
2.2	Setosa
8.5	Virginica
5.9	Setosa
4.7	Versicolor
10.3	Virginica
2.5	Setosa
7.5	Versicolor
5.9	Setosa
8.1	Versicolor
4.4	Versicolor
3.1	Setosa
7.5	Versicolor
7.1	Versicolor
6.5	Virginica
8.7	Virginica
5.7	Virginica
5.0	Versicolor
9.0	Versicolor
10.4	Virginica
5.0	Versicolor
4.2	Versicolor
10.4	Virginica
4.9	Virginica
5.2	Versicolor
5.4	Versicolor
5.4	Virginica
8.0	Versicolor
4.7	Setosa
4.0	Setosa
4.4	Setosa
6.6	Virginica
4.0	Versicolor
5.5	Setosa
6.8	Virginica
7.4	Versicolor
2.5	Setosa
