sepal.length	sepal.width	variety
8.8	4.5	Setosa
6.2	6.9	Setosa
7.5	6.8	Versicolor
5.9	4.4	Setosa
8.1	5.0	Versicolor
10.2	4.3	Setosa
7.8	4.7	Virginica
6.5	4.4	Versicolor
9.2	3.8	Virginica
5.8	5.2	Virginica
5.2	7.2	Setosa
10.0	5.0	Virginica
7.4	6.1	Virginica
8.6	7.0	Versicolor
10.2	3.5	Virginica
9.9	3.9	Setosa
9.0	7.2	Versicolor
5.8	6.4	Setosa
7.2	7.3	Versicolor
4.8	4.4	Setosa
8.5	5.4	Versicolor
7.9	4.5	Versicolor
9.2	6.1	Versicolor
6.9	4.4	Setosa
10.8	5.8	Versicolor
11.4	5.2	Virginica
8.1	3.9	Versicolor
9.7	5.6	Virginica
5.9	3.2	Versicolor
8.6	2.9	Versicolor
12.4	7.8	Virginica
6.5	5.9	Setosa
7.7	4.6	Versicolor
9.8	7.8	Virginica
6.4	3.0	Virginica
10.5	6.7	Versicolor
10.1	7.0	Versicolor
8.1	4.0	Virginica
6.3	4.5	Versicolor
7.4	7.7	Versicolor
6.9	3.0	Virginica
10.1	3.7	Versicolor
8.5	6.5	Virginica
10.3	5.0	Virginica
8.7	3.1	Versicolor
9.2	7.2	Setosa
8.0	7.9	Setosa
8.0	6.5	Versicolor
9.2	5.0	Versicolor
6.5	4.7	Setosa
5.3	6.0	Setosa
7.8	5.4	Virginica
6.5	7.0	Setosa
7.7	7.2	Virginica
7.1	5.0	Setosa
6.9	4.5	Setosa
10.2	5.3	Versicolor
7.1	7.5	Virginica
9.4	4.0	Versicolor
10.4	6.7	Virginica
8.4	4.9	Setosa
5.5	6.0	Versicolor
8.2	6.6	Virginica
5.1	3.4	Setosa
7.1	5.8	Setosa
7.0	5.1	Versicolor
9.0	6.3	Versicolor
10.2	7.1	Virginica
7.5	6.8	Setosa
8.1	2.8	Virginica
8.8	4.7	Virginica
9.6	8.0	Setosa
6.4	6.1	Virginica
9.3	7.5	Virginica
8.0	6.0	Virginica
8.1	6.1	Setosa
4.9	6.1	Setosa
6.1	5.7	Setosa
9.3	2.8	Virginica
7.7	7.0	Virginica
7.4	5.0	Setosa
8.3	4.9	Virginica
10.9	2.9	Versicolor
6.7	4.0	Versicolor
6.9	4.7	Setosa
5.1	3.8	Setosa
6.8	6.2	Versicolor
6.5	4.5	Setosa
9.6	3.5	Versicolor
6.3	4.8	Versicolor
6.1	7.1	Virginica
7.2	4.3	Virginica
9.7	5.3	Virginica
9.7	4.5	Virginica
7.4	3.9	Versicolor
7.6	7.1	Setosa
7.9	6.6	Versicolor
7.3	7.5	Setosa
8.6	7.5	Virginica
10.7	7.9	Virginica
7.0	6.4	Versicolor
4.6	3.9	Setosa
8.2	5.0	Virginica
8.9	5.3	Virginica
10.0	4.7	Versicolor
