sepal.length	sepal.width	variety
7.6	4.9	Versicolor
7.6	4.2	Setosa
9.1	3.5	Setosa
8.3	5.1	Setosa
7.2	6.9	Versicolor
10.1	5.9	Versicolor
6.0	5.6	Versicolor
10.2	7.6	Virginica
7.4	6.8	Virginica
9.4	4.1	Versicolor
9.6	6.0	Setosa
10.2	7.0	Virginica
9.0	7.5	Virginica
6.9	5.1	Virginica
7.8	4.9	Virginica
8.5	4.8	Versicolor
6.5	6.4	Versicolor
8.0	6.9	Setosa
11.7	5.8	Virginica
8.5	6.2	Versicolor
8.2	7.4	Setosa
10.5	6.5	Virginica
7.3	5.3	Versicolor
6.5	5.0	Virginica
8.9	5.2	Virginica
6.9	6.0	Versicolor
9.9	4.9	Setosa
7.9	2.8	Virginica
6.7	4.3	Setosa
7.6	7.5	Virginica
9.4	6.1	Virginica
6.4	6.7	Setosa
9.2	6.5	Virginica
7.8	5.9	Setosa
7.7	2.2	Versicolor
6.7	4.1	Versicolor
9.1	6.1	Virginica
6.4	4.4	Setosa
9.8	7.3	Virginica
6.1	5.3	Virginica
6.0	4.5	Versicolor
9.5	6.2	Setosa
7.2	7.2	Setosa
5.0	3.4	Setosa
4.9	5.7	Setosa
9.6	3.5	Versicolor
6.1	4.5	Virginica
8.6	6.1	Setosa
6.8	2.7	Virginica
6.7	8.4	Setosa
9.5	6.0	Setosa
8.4	7.9	Setosa
6.7	5.8	Virginica
7.7	3.3	Versicolor
6.5	5.3	Setosa
7.1	8.3	Setosa
8.5	3.7	Versicolor
6.7	6.8	Virginica
9.7	6.5	Virginica
9.6	3.0	Versicolor
7.8	4.4	Virginica
6.4	4.9	Versicolor
7.9	3.1	Setosa
10.7	4.7	Virginica
8.5	4.4	Versicolor
6.6	6.0	Versicolor
7.9	6.0	Setosa
5.9	2.5	Virginica
6.7	3.3	Virginica
9.1	7.0	Virginica
8.6	6.8	Versicolor
9.0	5.2	Versicolor
8.4	4.0	Setosa
5.6	6.8	Setosa
10.3	7.1	Versicolor
7.9	6.7	Versicolor
8.9	3.7	Virginica
10.4	4.5	Virginica
9.8	4.4	Virginica
9.2	5.6	Setosa
10.2	6.5	Versicolor
9.4	7.1	Setosa
7.9	3.3	Virginica
5.6	3.1	Setosa
6.8	5.2	Versicolor
7.9	4.8	Virginica
7.8	3.0	Setosa
9.9	7.7	Virginica
5.1	4.4	Setosa
6.1	5.4	Versicolor
5.3	4.5	Setosa
6.6	4.9	Setosa
6.8	5.2	Setosa
6.3	3.8	Virginica
7.7	3.0	Virginica
9.2	6.8	Virginica
4.7	6.7	Setosa
6.5	8.7	Setosa
6.0	3.9	Versicolor
5.1	8.3	Setosa
8.5	6.0	Setosa
6.0	6.0	Virginica
6.4	7.9	Setosa
10.4	3.9	Versicolor
8.8	7.0	Virginica
