petal.length	variety
5.5	Virginica
6.5	Versicolor
6.0	Versicolor
3.9	Setosa
9.1	Virginica
7.6	Virginica
7.0	Virginica
5.4	Setosa
5.9	Setosa
7.8	Virginica
3.8	Setosa
8.6	Virginica
4.6	Setosa
5.6	Versicolor
9.4	Virginica
5.2	Setosa
8.4	Versicolor
5.1	Versicolor
4.9	Versicolor
3.5	Setosa
4.1	Setosa
7.9	Versicolor
4.0	Versicolor
4.0	Versicolor
5.4	Setosa
8.5	Versicolor
5.5	Versicolor
5.0	Setosa
3.5	Setosa
3.6	Setosa
2.5	Setosa
8.1	Versicolor
6.0	Virginica
9.5	Versicolor
2.8	Setosa
6.2	Versicolor
7.5	Versicolor
5.6	Versicolor
9.8	Virginica
4.5	Setosa
4.8	Setosa
10.4	Virginica
7.1	Virginica
5.6	Virginica
2.5	Setosa
9.1	Virginica
1.6	Setosa
3.9	Setosa
4.7	Versicolor
4.9	Versicolor
5.9	Setosa
9.7	Virginica
6.2	Setosa
5.3	Versicolor
4.9	Setosa
6.2	Setosa
6.3	Virginica
6.5	Versicolor
2.5	Setosa
4.5	Setosa
2.1	Setosa
8.2	Versicolor
6.7	Versicolor
6.5	Virginica
5.9	Setosa
5.6	Setosa
4.8	Versicolor
9.9	Virginica
6.1	Versicolor
5.7	Virginica
7.2	Virginica
8.4	Virginica
3.9	Setosa
7.6	Virginica
9.0	Versicolor
3.3	Versicolor
7.0	Versicolor
4.4	Setosa
9.1	Versicolor
1.7	Setosa
7.6	Virginica
5.8	Versicolor
7.5	Virginica
5.4	Setosa
7.7	Versicolor
6.0	Versicolor
4.6	Setosa
8.5	Versicolor
3.4	Setosa
6.5	Versicolor
4.7	Versicolor
6.0	Setosa
5.0	Versicolor
5.9	Virginica
7.9	Versicolor
5.6	Virginica
8.8	Virginica
6.6	Virginica
3.9	Setosa
4.8	Setosa
6.0	Virginica
10.3	Virginica
10.1	Virginica
6.8	Versicolor
4.5	Versicolor
