petal.length	variety
4.0	Versicolor
8.4	Versicolor
1.6	Setosa
8.5	Versicolor
6.0	Setosa
1.5	Setosa
5.6	Virginica
9.1	Virginica
5.9	Setosa
6.1	Versicolor
2.2	Setosa
2.5	Setosa
4.9	Setosa
2.5	Setosa
7.7	Versicolor
4.5	Versicolor
7.5	Virginica
6.1	Virginica
8.2	Versicolor
4.1	Versicolor
10.1	Virginica
5.5	Versicolor
8.4	Versicolor
7.6	Virginica
8.9	Versicolor
1.9	Setosa
4.8	Versicolor
4.9	Versicolor
3.0	Setosa
5.1	Versicolor
6.0	Versicolor
8.7	Versicolor
3.4	Setosa
5.1	Virginica
8.2	Virginica
8.4	Versicolor
5.3	Setosa
7.6	Virginica
6.8	Versicolor
7.5	Virginica
6.1	Versicolor
5.9	Virginica
3.3	Setosa
1.8	Setosa
5.0	Setosa
3.1	Setosa
9.2	Virginica
10.0	Virginica
5.3	Versicolor
7.7	Versicolor
8.4	Virginica
6.2	Virginica
9.1	Virginica
3.5	Versicolor
6.8	Versicolor
7.8	Virginica
1.9	Setosa
5.5	Virginica
7.5	Virginica
7.3	Virginica
3.6	Setosa
7.1	Versicolor
7.6	Virginica
5.0	Virginica
8.2	Versicolor
3.6	Versicolor
5.4	Virginica
1.4	Setosa
7.8	Virginica
6.9	Versicolor
5.5	Versicolor
6.9	Virginica
10.1	Virginica
6.4	Versicolor
9.6	Virginica
7.0	Versicolor
8.3	Virginica
6.5	Versicolor
8.5	Versicolor
9.4	Virginica
2.6	Setosa
1.5	Setosa
3.6	Setosa
8.8	Virginica
6.0	Setosa
3.9	Setosa
4.4	Setosa
2.4	Setosa
1.5	Setosa
9.2	Virginica
2.1	Setosa
6.0	Versicolor
8.8	Versicolor
3.4	Setosa
3.5	Setosa
7.8	Versicolor
7.5	Versicolor
8.1	Virginica
7.0	Virginica
4.7	Setosa
6.1	Setosa
3.9	Setosa
4.2	Versicolor
8.5	Virginica
3.9	Setosa
