sepal.length	sepal.width	petal.length	petal.width	variety
8.4	4.2	4.5	4.7	Setosa
4.9	3.6	2.5	0.2	Setosa
9.4	7.2	7.8	3.8	Versicolor
6.7	8.0	2.0	4.2	Setosa
10.4	7.7	9.8	5.3	Virginica
10.7	6.8	7.7	4.5	Virginica
10.3	7.2	9.1	5.4	Virginica
11.0	7.7	8.6	4.0	Virginica
9.4	7.1	9.4	1.5	Versicolor
7.9	5.1	5.5	2.3	Virginica
7.0	7.5	4.1	3.1	Setosa
8.7	2.6	7.5	2.5	Versicolor
7.3	5.7	6.1	1.0	Versicolor
10.4	7.4	5.3	1.8	Versicolor
8.6	3.8	5.9	4.5	Virginica
8.9	6.7	8.3	4.4	Virginica
7.1	5.7	5.4	2.2	Setosa
5.1	5.8	1.6	2.7	Setosa
6.9	3.9	3.4	4.7	Setosa
6.8	5.8	9.5	3.5	Virginica
8.7	3.3	5.1	2.8	Versicolor
8.5	6.5	9.5	2.3	Virginica
7.6	4.3	6.5	3.3	Versicolor
5.0	7.6	3.4	0.2	Setosa
5.5	7.7	5.9	2.7	Setosa
9.5	4.0	5.8	2.8	Virginica
10.5	4.9	9.0	3.1	Versicolor
6.6	4.4	4.1	2.3	Versicolor
9.3	5.7	8.4	2.7	Versicolor
5.4	2.4	6.8	4.0	Versicolor
6.2	6.4	8.4	5.8	Virginica
9.8	4.0	8.0	6.6	Virginica
6.3	6.9	5.6	1.2	Setosa
6.4	7.0	2.3	1.7	Setosa
10.0	3.5	6.0	1.3	Versicolor
8.6	3.2	6.2	4.8	Versicolor
5.5	7.5	3.3	4.2	Setosa
8.6	4.2	5.5	4.4	Setosa
7.9	3.1	7.4	5.1	Virginica
8.7	4.5	8.3	2.1	Virginica
10.3	5.6	6.5	1.2	Versicolor
8.6	4.5	4.9	3.6	Versicolor
8.5	5.0	3.6	2.7	Setosa
9.6	5.4	2.5	0.7	Setosa
10.4	8.3	8.9	6.5	Virginica
9.0	7.9	2.5	0.7	Setosa
7.1	3.8	3.9	4.9	Setosa
9.4	7.5	6.7	2.5	Versicolor
9.2	7.4	4.2	1.8	Versicolor
6.0	6.4	4.5	4.0	Versicolor
6.8	5.8	6.2	5.6	Versicolor
5.4	6.0	5.5	2.2	Virginica
7.3	4.4	2.9	1.7	Setosa
8.2	7.7	5.8	3.2	Setosa
7.0	6.8	4.8	4.3	Setosa
6.1	6.6	6.6	4.9	Virginica
7.5	2.9	4.3	3.6	Versicolor
9.7	7.0	4.2	1.7	Versicolor
10.3	5.0	5.2	2.7	Setosa
6.9	6.9	4.3	1.9	Setosa
7.9	4.2	6.5	3.5	Versicolor
8.8	3.7	8.9	2.3	Virginica
8.6	6.1	5.5	1.2	Setosa
7.7	3.1	7.4	5.9	Versicolor
10.3	6.9	9.6	2.4	Virginica
10.2	5.1	6.1	7.0	Virginica
9.8	4.9	9.1	1.8	Virginica
10.8	4.3	8.4	2.3	Versicolor
5.3	5.2	2.5	1.2	Setosa
9.2	4.6	10.1	5.4	Virginica
9.6	6.0	5.4	2.8	Setosa
9.2	5.6	4.0	0.1	Setosa
6.5	7.8	2.4	1.7	Setosa
10.2	5.5	7.8	1.8	Virginica
10.4	6.8	10.6	5.9	Virginica
4.3	5.0	5.6	4.6	Setosa
10.0	4.7	8.5	5.0	Versicolor
8.2	6.0	7.5	5.5	Virginica
9.5	5.5	7.8	6.7	Virginica
9.9	4.2	10.2	2.3	Virginica
5.5	4.9	4.7	2.5	Versicolor
9.2	5.8	8.2	3.1	Virginica
7.6	5.5	5.9	2.7	Setosa
8.1	3.9	5.1	2.8	Versicolor
9.1	6.0	10.1	6.6	Virginica
7.2	5.5	5.0	2.2	Versicolor
8.7	5.9	5.3	1.3	Versicolor
10.2	3.8	6.2	1.3	Setosa
9.5	4.2	9.1	4.1	Versicolor
7.5	2.5	4.0	1.5	Versicolor
9.4	2.8	8.1	5.7	Virginica
9.3	2.8	5.6	6.4	Virginica
8.1	5.3	9.2	5.2	Versicolor
7.0	3.2	8.5	5.5	Virginica
5.4	5.4	4.7	2.2	Setosa
5.0	5.2	4.2	1.2	Setosa
6.1	7.9	5.4	2.3	Setosa
8.3	2.7	6.4	6.3	Virginica
10.8	4.8	5.6	2.0	Virginica
5.0	6.3	3.3	1.0	Versicolor
6.7	2.8	6.8	5.8	Virginica
8.4	6.3	7.6	3.1	Virginica
6.4	5.1	1.5	0.1	Setosa
5.9	7.0	5.0	6.0	Versicolor
6.5	7.5	8.2	3.0	Virginica
