sepal.length	variety
7.7	Virginica
7.1	Virginica
8.1	Setosa
6.2	Virginica
7.8	Setosa
6.9	Virginica
5.0	Setosa
10.3	Virginica
4.8	Setosa
8.7	Virginica
10.9	Virginica
6.2	Versicolor
9.2	Versicolor
7.6	Versicolor
7.0	Versicolor
8.6	Setosa
7.1	Setosa
10.4	Versicolor
4.9	Setosa
5.1	Setosa
8.0	Versicolor
8.7	Virginica
10.7	Versicolor
9.7	Versicolor
8.3	Versicolor
7.9	Versicolor
7.9	Setosa
10.0	Virginica
7.3	Virginica
11.7	Virginica
8.7	Virginica
6.7	Versicolor
7.1	Setosa
6.2	Setosa
8.9	Virginica
7.4	Versicolor
9.8	Versicolor
6.1	Versicolor
7.0	Virginica
6.0	Setosa
9.4	Virginica
5.2	Setosa
9.7	Versicolor
5.0	Versicolor
6.1	Setosa
6.5	Versicolor
10.0	Versicolor
8.9	Setosa
8.6	Virginica
7.6	Setosa
10.9	Virginica
8.1	Versicolor
6.8	Setosa
6.5	Setosa
7.7	Virginica
10.2	Virginica
6.6	Virginica
6.1	Setosa
9.3	Setosa
6.0	Setosa
7.3	Virginica
6.5	Setosa
9.6	Versicolor
5.7	Versicolor
10.9	Virginica
6.9	Setosa
9.5	Versicolor
7.9	Versicolor
5.7	Setosa
4.7	Setosa
8.3	Versicolor
7.4	Virginica
10.0	Versicolor
10.0	Virginica
7.6	Setosa
9.1	Virginica
8.5	Setosa
5.6	Versicolor
10.1	Versicolor
6.8	Versicolor
6.8	Virginica
6.3	Setosa
5.1	Setosa
11.2	Virginica
7.8	Versicolor
10.3	Virginica
8.0	Setosa
6.6	Setosa
10.1	Virginica
8.5	Versicolor
9.0	Versicolor
9.4	Setosa
8.0	Setosa
9.2	Virginica
7.0	Versicolor
7.7	Versicolor
6.5	Setosa
8.1	Versicolor
5.4	Setosa
6.7	Setosa
9.8	Virginica
8.4	Setosa
5.9	Setosa
8.5	Virginica
8.5	Setosa
