petal.length	petal.width	variety
2.9	3.2	Setosa
7.3	2.8	Virginica
2.5	4.7	Setosa
4.5	3.7	Setosa
3.9	0.3	Setosa
7.2	2.9	Versicolor
3.5	0.9	Setosa
5.6	4.9	Virginica
5.6	4.7	Setosa
7.9	4.6	Virginica
7.0	5.8	Versicolor
7.4	3.3	Virginica
6.1	4.9	Virginica
8.4	3.7	Versicolor
7.4	5.4	Versicolor
1.3	1.7	Setosa
5.2	0.2	Setosa
7.9	5.5	Versicolor
11.4	4.8	Virginica
5.8	2.8	Versicolor
6.2	2.8	Virginica
6.5	5.8	Virginica
9.1	4.9	Versicolor
7.4	4.3	Versicolor
8.1	2.8	Virginica
10.7	2.5	Virginica
9.2	2.0	Versicolor
5.1	4.8	Versicolor
9.6	3.5	Virginica
6.4	6.1	Virginica
3.6	4.7	Setosa
5.0	5.0	Versicolor
3.4	1.9	Setosa
4.9	2.2	Setosa
5.7	4.5	Virginica
9.7	4.7	Virginica
2.9	0.6	Setosa
6.0	4.3	Setosa
1.4	2.7	Setosa
5.9	2.2	Setosa
3.8	4.7	Setosa
1.9	4.7	Setosa
9.1	5.4	Virginica
2.4	3.7	Setosa
10.0	5.1	Virginica
6.3	5.7	Virginica
5.5	1.7	Setosa
7.1	3.3	Virginica
2.2	1.2	Setosa
7.6	5.0	Virginica
3.6	5.3	Versicolor
1.9	0.1	Setosa
5.9	3.3	Virginica
10.5	7.0	Virginica
7.4	3.4	Versicolor
6.9	1.8	Virginica
4.4	3.2	Setosa
5.6	0.2	Setosa
9.1	5.1	Virginica
2.1	0.6	Setosa
5.5	4.8	Versicolor
7.8	4.3	Virginica
8.0	3.0	Versicolor
5.6	2.9	Virginica
6.9	5.7	Versicolor
5.6	1.6	Setosa
4.6	1.5	Versicolor
7.1	3.9	Virginica
6.4	6.5	Virginica
9.2	1.4	Versicolor
7.1	5.8	Virginica
3.4	0.8	Setosa
8.2	1.5	Versicolor
1.9	4.3	Setosa
7.5	1.8	Virginica
4.3	5.3	Versicolor
5.5	4.0	Versicolor
5.6	3.2	Setosa
7.9	2.5	Virginica
1.8	0.3	Setosa
4.0	3.2	Setosa
7.1	4.0	Versicolor
5.5	3.0	Versicolor
4.5	1.7	Setosa
6.3	4.8	Virginica
9.1	5.9	Virginica
7.5	4.8	Versicolor
3.2	3.3	Setosa
6.0	2.3	Virginica
4.3	1.8	Setosa
8.5	1.6	Versicolor
2.5	0.6	Setosa
5.7	3.3	Virginica
5.7	4.7	Setosa
7.5	3.7	Versicolor
8.2	6.5	Virginica
7.1	1.8	Versicolor
4.0	2.4	Setosa
9.0	2.2	Virginica
1.6	4.2	Setosa
9.6	3.5	Virginica
5.4	2.6	Versicolor
3.3	3.4	Setosa
9.6	4.6	Versicolor
7.2	3.1	Virginica
