sepal.length	sepal.width	variety
9.3	3.4	Setosa
7.1	7.3	Setosa
8.4	7.6	Virginica
9.9	6.1	Virginica
9.9	3.6	Virginica
9.4	3.0	Versicolor
9.1	7.4	Versicolor
7.7	4.4	Virginica
8.9	4.4	Setosa
10.3	7.3	Virginica
6.6	4.8	Virginica
9.3	3.6	Versicolor
7.8	6.9	Virginica
8.4	2.8	Virginica
7.2	6.4	Versicolor
7.2	5.0	Versicolor
8.9	7.5	Setosa
9.2	5.2	Versicolor
6.7	3.3	Versicolor
7.1	4.7	Setosa
8.8	6.0	Setosa
8.5	5.8	Setosa
8.9	2.8	Virginica
11.2	6.6	Virginica
9.5	3.2	Virginica
9.2	5.6	Setosa
8.6	6.0	Setosa
9.6	6.5	Setosa
9.8	4.0	Virginica
8.6	4.0	Versicolor
9.8	6.3	Versicolor
8.7	5.3	Versicolor
7.0	6.0	Versicolor
9.9	3.4	Setosa
6.1	6.2	Setosa
10.1	7.5	Versicolor
6.3	6.8	Virginica
10.4	5.6	Versicolor
8.7	6.6	Versicolor
10.0	7.1	Versicolor
11.7	3.8	Virginica
6.1	5.8	Setosa
8.7	7.3	Virginica
8.5	5.0	Setosa
6.6	3.3	Setosa
5.8	5.2	Virginica
4.8	3.0	Setosa
9.6	6.9	Versicolor
7.2	7.6	Versicolor
8.4	5.9	Setosa
11.3	7.4	Virginica
7.9	5.7	Versicolor
9.1	3.0	Virginica
6.2	4.2	Setosa
5.3	4.1	Setosa
8.7	7.3	Virginica
10.3	4.3	Versicolor
5.6	3.9	Setosa
7.3	5.9	Virginica
6.4	6.2	Versicolor
8.2	7.1	Versicolor
8.2	6.8	Setosa
7.3	6.0	Versicolor
6.1	7.0	Versicolor
5.1	3.6	Setosa
8.7	4.5	Versicolor
7.5	3.8	Versicolor
10.3	7.3	Virginica
8.4	3.3	Virginica
6.2	5.9	Setosa
9.3	5.5	Virginica
10.2	4.0	Virginica
7.1	4.4	Versicolor
8.9	2.7	Virginica
8.5	4.2	Versicolor
5.2	6.2	Versicolor
9.7	7.0	Virginica
9.1	5.5	Virginica
6.6	3.0	Versicolor
9.0	5.8	Versicolor
12.2	6.8	Virginica
7.5	4.4	Versicolor
7.0	7.9	Setosa
9.2	6.3	Virginica
7.9	4.6	Setosa
9.3	7.9	Setosa
8.8	2.3	Versicolor
4.9	4.1	Setosa
8.1	4.3	Versicolor
10.0	3.5	Setosa
8.9	5.7	Setosa
9.8	5.7	Versicolor
9.6	3.1	Virginica
8.6	5.5	Virginica
8.5	6.8	Setosa
10.3	4.7	Virginica
6.8	6.5	Setosa
8.5	4.4	Setosa
7.9	5.3	Virginica
9.7	5.9	Versicolor
9.0	7.5	Virginica
5.7	7.9	Setosa
8.9	4.6	Setosa
10.2	5.5	Virginica
6.3	7.5	Setosa
