petal.width	variety
1.2	Setosa
5.8	Virginica
3.3	Virginica
1.4	Setosa
6.5	Virginica
4.4	Virginica
4.2	Setosa
6.1	Virginica
2.5	Versicolor
5.5	Versicolor
4.7	Setosa
2.8	Versicolor
4.1	Virginica
1.1	Versicolor
2.8	Setosa
6.5	Virginica
3.0	Versicolor
2.8	Setosa
5.3	Versicolor
3.2	Virginica
2.6	Setosa
3.8	Virginica
4.0	Versicolor
3.9	Versicolor
4.4	Setosa
2.5	Versicolor
2.8	Virginica
5.6	Virginica
0.2	Setosa
6.8	Virginica
3.3	Versicolor
5.0	Virginica
5.0	Versicolor
5.7	Versicolor
1.1	Setosa
0.6	Setosa
3.8	Virginica
3.7	Versicolor
1.7	Versicolor
4.5	Versicolor
2.8	Setosa
2.0	Versicolor
1.7	Setosa
4.8	Virginica
6.0	Versicolor
2.4	Virginica
4.1	Setosa
6.3	Virginica
4.4	Virginica
1.2	Setosa
3.0	Versicolor
3.5	Versicolor
4.8	Setosa
2.8	Versicolor
5.0	Virginica
1.9	Virginica
4.2	Setosa
0.4	Setosa
4.3	Setosa
3.2	Setosa
3.3	Versicolor
2.7	Setosa
3.8	Virginica
4.7	Setosa
3.2	Setosa
4.3	Virginica
5.9	Versicolor
4.2	Setosa
3.9	Versicolor
4.7	Setosa
2.7	Setosa
2.8	Virginica
0.7	Setosa
4.4	Virginica
0.4	Setosa
3.2	Virginica
3.4	Setosa
4.0	Virginica
3.5	Setosa
4.3	Versicolor
0.2	Setosa
4.5	Versicolor
6.9	Virginica
4.4	Setosa
3.3	Virginica
2.2	Versicolor
1.9	Versicolor
5.5	Versicolor
0.7	Setosa
3.6	Virginica
5.6	Versicolor
5.6	Versicolor
3.6	Versicolor
2.4	Virginica
0.2	Setosa
2.2	Setosa
2.6	Virginica
5.4	Versicolor
2.3	Versicolor
3.2	Versicolor
6.5	Virginica
5.5	Virginica
0.9	Setosa
4.5	Versicolor
2.7	Setosa
