petal.length	variety
6.0	Setosa
4.0	Setosa
8.3	Virginica
6.2	Setosa
5.5	Versicolor
4.2	Setosa
8.1	Virginica
9.5	Virginica
4.8	Setosa
7.5	Versicolor
5.9	Setosa
1.4	Setosa
10.3	Virginica
3.9	Setosa
1.3	Setosa
8.6	Virginica
5.5	Versicolor
5.9	Setosa
8.9	Versicolor
9.0	Virginica
5.4	Setosa
7.2	Versicolor
5.0	Setosa
6.5	Versicolor
9.1	Versicolor
7.3	Versicolor
1.9	Setosa
4.1	Setosa
8.6	Virginica
6.6	Virginica
6.3	Virginica
7.0	Versicolor
6.0	Setosa
1.5	Setosa
8.7	Versicolor
6.0	Versicolor
8.2	Versicolor
1.4	Setosa
7.1	Versicolor
6.7	Versicolor
3.3	Versicolor
9.1	Virginica
4.1	Setosa
5.0	Versicolor
6.4	Versicolor
6.6	Virginica
2.9	Setosa
6.0	Versicolor
6.5	Virginica
5.9	Virginica
6.1	Setosa
5.5	Setosa
10.0	Virginica
5.8	Setosa
6.6	Versicolor
8.1	Virginica
6.5	Versicolor
5.5	Setosa
5.4	Versicolor
8.0	Versicolor
7.0	Versicolor
10.0	Virginica
6.1	Virginica
4.8	Versicolor
4.2	Versicolor
4.6	Versicolor
5.4	Virginica
4.2	Setosa
4.3	Setosa
4.9	Setosa
6.7	Versicolor
2.4	Setosa
7.7	Virginica
8.7	Virginica
7.9	Virginica
7.6	Versicolor
6.6	Virginica
9.0	Versicolor
9.6	Virginica
10.1	Virginica
2.0	Setosa
8.0	Versicolor
7.9	Virginica
7.4	Versicolor
6.7	Versicolor
6.8	Virginica
4.7	Versicolor
2.2	Setosa
6.1	Setosa
6.6	Virginica
7.7	Versicolor
7.4	Virginica
3.8	Setosa
7.5	Versicolor
1.9	Setosa
10.6	Virginica
3.0	Setosa
5.4	Versicolor
7.2	Versicolor
5.9	Virginica
7.0	Versicolor
4.5	Setosa
3.1	Setosa
8.1	Versicolor
5.3	Virginica
