petal.width	variety
4.3	Virginica
1.3	Setosa
5.3	Versicolor
5.7	Versicolor
1.8	Setosa
2.5	Versicolor
4.2	Setosa
1.4	Versicolor
2.7	Setosa
3.2	Setosa
1.6	Versicolor
1.7	Setosa
4.0	Versicolor
0.2	Setosa
6.1	Virginica
1.8	Versicolor
2.0	Versicolor
1.9	Versicolor
2.0	Setosa
1.3	Versicolor
2.3	Versicolor
5.4	Versicolor
3.7	Setosa
3.9	Setosa
4.8	Versicolor
5.8	Virginica
3.7	Versicolor
4.8	Versicolor
1.8	Virginica
2.3	Virginica
2.5	Versicolor
1.4	Setosa
3.9	Virginica
3.8	Virginica
1.2	Setosa
4.5	Virginica
6.3	Virginica
2.8	Setosa
3.2	Setosa
6.8	Virginica
4.7	Setosa
3.2	Virginica
3.6	Setosa
0.2	Setosa
2.5	Versicolor
3.5	Virginica
5.8	Versicolor
3.2	Setosa
2.9	Versicolor
3.3	Virginica
2.5	Virginica
1.1	Setosa
2.2	Setosa
0.2	Setosa
2.7	Setosa
0.9	Setosa
6.1	Virginica
6.0	Virginica
4.2	Setosa
3.4	Virginica
2.5	Virginica
2.5	Versicolor
6.6	Virginica
3.7	Setosa
2.7	Setosa
5.0	Virginica
3.2	Setosa
2.2	Versicolor
2.2	Setosa
1.3	Versicolor
3.9	Versicolor
3.8	Virginica
5.9	Versicolor
5.4	Virginica
5.4	Virginica
5.9	Virginica
2.3	Virginica
4.2	Setosa
5.0	Versicolor
2.7	Setosa
3.3	Virginica
2.9	Setosa
4.3	Virginica
4.7	Setosa
3.9	Setosa
3.0	Virginica
1.5	Versicolor
1.7	Versicolor
4.7	Versicolor
4.7	Virginica
5.1	Versicolor
3.3	Versicolor
3.2	Setosa
4.6	Virginica
5.6	Versicolor
2.3	Virginica
5.0	Versicolor
4.4	Versicolor
3.0	Versicolor
2.5	Virginica
3.8	Setosa
5.9	Virginica
1.5	Versicolor
3.8	Setosa
5.6	Virginica
