petal.length	variety
3.5	Setosa
7.7	Virginica
5.9	Setosa
9.7	Virginica
9.6	Virginica
10.3	Virginica
8.4	Virginica
7.2	Versicolor
5.3	Virginica
3.3	Setosa
7.0	Virginica
4.1	Setosa
6.0	Virginica
9.6	Virginica
7.4	Versicolor
3.9	Setosa
8.1	Virginica
8.5	Versicolor
9.7	Virginica
2.4	Setosa
1.3	Setosa
8.4	Virginica
7.8	Virginica
4.6	Versicolor
7.6	Versicolor
7.8	Virginica
6.0	Versicolor
8.9	Versicolor
8.7	Versicolor
8.9	Virginica
6.1	Setosa
2.5	Setosa
8.2	Versicolor
1.8	Setosa
5.9	Setosa
9.2	Versicolor
8.1	Virginica
7.1	Virginica
4.5	Setosa
10.1	Virginica
4.5	Versicolor
3.0	Setosa
5.7	Virginica
9.1	Versicolor
9.3	Virginica
1.7	Setosa
4.5	Setosa
9.1	Versicolor
5.1	Setosa
5.1	Virginica
7.9	Versicolor
7.1	Virginica
7.9	Virginica
6.0	Versicolor
9.5	Virginica
3.8	Setosa
6.8	Virginica
6.1	Setosa
2.0	Setosa
4.7	Versicolor
6.6	Versicolor
6.5	Versicolor
1.7	Setosa
4.9	Versicolor
6.5	Versicolor
7.9	Versicolor
5.9	Setosa
3.8	Versicolor
5.3	Setosa
6.1	Setosa
10.0	Virginica
4.2	Setosa
6.5	Virginica
6.6	Virginica
9.0	Virginica
8.0	Virginica
5.8	Versicolor
2.1	Setosa
4.4	Setosa
4.5	Setosa
6.6	Virginica
6.8	Versicolor
4.9	Versicolor
8.5	Versicolor
2.6	Setosa
6.5	Versicolor
5.6	Virginica
9.0	Versicolor
8.6	Virginica
3.5	Setosa
6.2	Versicolor
5.9	Setosa
7.3	Versicolor
6.4	Versicolor
5.9	Setosa
5.1	Virginica
8.9	Virginica
8.1	Versicolor
1.6	Setosa
7.8	Virginica
4.0	Setosa
6.1	Virginica
5.8	Versicolor
8.4	Virginica
6.1	Versicolor
