petal.length	variety
6.3	Versicolor
4.5	Versicolor
3.9	Versicolor
6.0	Versicolor
1.0	Setosa
7.7	Versicolor
4.0	Setosa
4.5	Setosa
2.7	Setosa
4.5	Setosa
7.3	Versicolor
1.4	Setosa
5.6	Virginica
5.2	Versicolor
6.1	Versicolor
5.7	Setosa
8.7	Virginica
8.0	Virginica
10.2	Virginica
4.6	Versicolor
7.3	Versicolor
10.5	Virginica
8.8	Versicolor
3.1	Setosa
7.8	Virginica
4.5	Setosa
2.8	Setosa
6.1	Virginica
2.9	Setosa
5.9	Setosa
7.1	Versicolor
6.2	Versicolor
5.5	Versicolor
4.9	Virginica
6.0	Setosa
7.3	Versicolor
4.5	Setosa
3.9	Setosa
2.1	Setosa
7.1	Versicolor
7.0	Versicolor
5.4	Versicolor
5.7	Versicolor
6.6	Virginica
4.4	Setosa
7.2	Versicolor
5.2	Setosa
6.7	Versicolor
4.5	Versicolor
6.5	Versicolor
9.9	Virginica
5.7	Setosa
3.1	Setosa
10.2	Virginica
2.7	Setosa
5.4	Setosa
1.9	Setosa
2.9	Setosa
5.9	Virginica
5.9	Versicolor
6.5	Versicolor
7.1	Virginica
5.6	Virginica
10.3	Virginica
5.9	Versicolor
8.5	Versicolor
6.0	Setosa
4.6	Setosa
4.0	Setosa
5.8	Setosa
6.6	Virginica
3.0	Versicolor
7.9	Versicolor
9.0	Versicolor
7.5	Versicolor
4.9	Versicolor
10.1	Virginica
2.1	Setosa
7.2	Versicolor
2.0	Setosa
9.2	Virginica
8.5	Versicolor
6.2	Versicolor
6.1	Versicolor
4.4	Setosa
9.3	Virginica
8.8	Virginica
8.9	Virginica
10.6	Virginica
10.3	Virginica
7.2	Virginica
6.7	Versicolor
2.9	Setosa
7.6	Virginica
6.2	Versicolor
6.9	Virginica
5.8	Versicolor
6.6	Versicolor
3.4	Setosa
7.1	Virginica
4.8	Setosa
10.1	Virginica
2.0	Setosa
8.1	Virginica
4.0	Setosa
