sepal.width	petal.length	variety
3.3	8.3	Virginica
4.4	8.1	Virginica
4.7	8.0	Versicolor
6.5	2.2	Setosa
6.2	9.3	Versicolor
4.5	6.2	Versicolor
8.1	5.4	Setosa
7.4	4.3	Versicolor
3.6	7.6	Virginica
4.5	6.3	Virginica
6.4	8.0	Versicolor
6.6	5.5	Setosa
6.0	1.9	Setosa
3.5	3.8	Setosa
3.7	7.2	Versicolor
4.7	8.2	Virginica
2.8	3.8	Versicolor
3.0	8.9	Versicolor
8.4	4.8	Setosa
3.3	6.6	Versicolor
6.5	4.6	Setosa
6.2	6.1	Virginica
2.9	3.8	Versicolor
6.5	2.4	Setosa
3.0	6.9	Virginica
5.4	3.0	Setosa
3.9	7.3	Versicolor
6.8	8.7	Virginica
4.5	6.3	Virginica
3.0	8.6	Virginica
3.8	4.5	Versicolor
5.6	10.6	Virginica
7.4	4.7	Versicolor
5.3	4.0	Setosa
5.1	10.0	Virginica
5.2	8.7	Versicolor
4.2	7.9	Versicolor
4.5	3.9	Setosa
5.0	1.6	Setosa
3.7	3.9	Versicolor
4.4	5.4	Setosa
7.1	3.0	Setosa
7.3	8.4	Virginica
4.8	5.9	Setosa
7.8	1.9	Setosa
2.7	6.0	Versicolor
2.7	5.3	Virginica
4.4	6.9	Virginica
3.0	8.5	Versicolor
8.2	1.5	Setosa
6.1	5.4	Setosa
6.0	1.8	Setosa
6.7	6.1	Virginica
3.2	6.0	Virginica
3.2	6.5	Virginica
5.5	5.9	Versicolor
3.6	4.0	Setosa
4.4	6.4	Setosa
7.4	6.1	Virginica
3.9	9.3	Virginica
2.8	9.6	Virginica
7.7	5.2	Setosa
5.6	1.5	Setosa
5.2	1.4	Setosa
5.5	8.1	Virginica
5.9	5.5	Setosa
3.5	6.5	Virginica
3.5	7.7	Virginica
4.5	7.7	Versicolor
2.9	4.6	Versicolor
4.5	4.5	Versicolor
5.4	5.1	Versicolor
5.6	4.5	Versicolor
3.5	4.3	Setosa
6.3	7.4	Virginica
4.7	9.6	Versicolor
6.7	4.9	Setosa
5.3	8.1	Virginica
5.0	7.0	Versicolor
6.0	7.9	Virginica
7.9	2.0	Setosa
4.0	9.3	Virginica
4.2	4.3	Setosa
3.5	4.4	Setosa
7.0	6.5	Virginica
5.4	5.0	Setosa
4.9	5.9	Setosa
5.0	10.0	Virginica
2.3	3.8	Setosa
3.1	1.5	Setosa
7.4	5.2	Setosa
3.4	8.0	Versicolor
4.5	7.6	Versicolor
2.6	6.9	Versicolor
7.8	2.7	Setosa
4.4	5.6	Setosa
6.6	7.5	Versicolor
6.1	5.2	Versicolor
2.8	5.3	Versicolor
4.0	6.5	Virginica
4.6	6.4	Virginica
3.3	6.6	Virginica
3.0	8.0	Versicolor
5.6	4.1	Setosa
5.0	9.5	Versicolor
