petal.width	variety
0.4	Setosa
1.2	Setosa
1.5	Versicolor
2.0	Versicolor
3.4	Virginica
2.0	Virginica
2.2	Virginica
2.7	Setosa
5.0	Versicolor
6.4	Virginica
5.1	Virginica
6.0	Virginica
4.5	Virginica
2.7	Setosa
0.9	Setosa
4.2	Setosa
0.9	Setosa
5.1	Virginica
1.0	Versicolor
3.2	Setosa
6.3	Virginica
4.7	Versicolor
2.3	Setosa
5.5	Virginica
4.6	Virginica
2.7	Setosa
0.7	Setosa
0.7	Setosa
1.9	Setosa
3.1	Versicolor
2.3	Versicolor
1.7	Setosa
3.2	Setosa
6.3	Virginica
2.0	Virginica
3.7	Versicolor
2.0	Virginica
3.2	Virginica
5.2	Virginica
2.8	Setosa
5.3	Versicolor
5.4	Versicolor
0.4	Setosa
5.8	Virginica
2.8	Virginica
2.3	Virginica
5.4	Virginica
5.5	Virginica
1.1	Versicolor
3.3	Versicolor
1.9	Setosa
3.8	Versicolor
4.3	Virginica
3.5	Versicolor
4.7	Setosa
0.2	Setosa
0.6	Setosa
1.8	Versicolor
2.8	Setosa
4.9	Virginica
1.8	Versicolor
1.6	Versicolor
6.5	Virginica
3.8	Versicolor
5.3	Virginica
3.8	Versicolor
6.0	Versicolor
1.5	Virginica
5.8	Virginica
5.8	Versicolor
0.9	Setosa
4.0	Versicolor
2.2	Setosa
4.9	Virginica
6.9	Virginica
1.8	Versicolor
1.2	Versicolor
2.8	Setosa
0.7	Setosa
1.8	Virginica
2.3	Virginica
4.7	Setosa
4.0	Versicolor
3.4	Virginica
5.4	Versicolor
1.7	Versicolor
1.4	Versicolor
2.0	Versicolor
2.3	Versicolor
5.1	Virginica
5.0	Versicolor
3.2	Setosa
1.2	Setosa
0.2	Setosa
4.4	Versicolor
3.2	Setosa
5.1	Versicolor
2.2	Setosa
5.3	Virginica
2.1	Setosa
4.9	Virginica
5.8	Virginica
4.5	Virginica
3.3	Versicolor
3.9	Virginica
