petal.width	variety
6.0	Versicolor
3.7	Setosa
4.2	Setosa
1.7	Setosa
2.7	Setosa
1.4	Setosa
1.5	Virginica
5.0	Versicolor
4.1	Virginica
1.8	Versicolor
5.3	Virginica
6.5	Virginica
4.9	Versicolor
3.5	Versicolor
2.3	Setosa
2.6	Setosa
5.0	Versicolor
3.2	Setosa
3.3	Versicolor
5.5	Versicolor
2.7	Setosa
2.2	Versicolor
1.6	Versicolor
6.5	Virginica
4.8	Virginica
5.0	Virginica
1.6	Versicolor
1.9	Versicolor
1.8	Virginica
3.8	Virginica
4.5	Virginica
2.9	Setosa
3.7	Setosa
2.3	Versicolor
0.3	Setosa
2.9	Virginica
0.8	Setosa
1.5	Versicolor
1.4	Versicolor
3.0	Versicolor
4.1	Setosa
3.8	Setosa
3.2	Setosa
5.8	Versicolor
5.0	Versicolor
3.3	Virginica
2.0	Versicolor
0.7	Setosa
3.0	Versicolor
4.8	Virginica
0.2	Setosa
1.8	Setosa
4.6	Setosa
5.7	Virginica
3.4	Virginica
0.2	Setosa
3.8	Virginica
3.7	Setosa
4.2	Setosa
5.8	Versicolor
5.8	Virginica
6.7	Virginica
3.0	Virginica
4.8	Versicolor
5.2	Versicolor
4.9	Setosa
2.4	Virginica
2.8	Virginica
3.7	Setosa
4.6	Virginica
3.3	Versicolor
2.6	Virginica
2.8	Virginica
3.7	Setosa
1.4	Setosa
6.1	Virginica
6.9	Virginica
3.8	Versicolor
4.3	Setosa
3.6	Virginica
4.2	Setosa
5.5	Versicolor
0.9	Setosa
2.1	Versicolor
5.7	Versicolor
6.2	Virginica
3.7	Setosa
1.5	Setosa
2.9	Setosa
5.0	Virginica
4.3	Virginica
1.8	Virginica
2.2	Setosa
5.3	Virginica
3.2	Setosa
3.5	Versicolor
0.7	Setosa
5.3	Versicolor
3.2	Setosa
2.7	Setosa
3.5	Virginica
3.3	Versicolor
3.5	Virginica
2.4	Virginica
2.1	Setosa
