sepal.width	petal.length	petal.width	variety
3.9	7.2	1.5	Versicolor
3.0	5.5	4.8	Virginica
4.2	3.4	3.7	Setosa
3.0	8.0	4.0	Versicolor
4.7	7.1	2.1	Versicolor
5.2	5.1	1.7	Setosa
4.1	8.9	1.5	Versicolor
6.3	8.7	2.6	Versicolor
3.1	5.6	1.4	Virginica
6.8	3.4	2.9	Setosa
7.4	8.6	3.3	Virginica
4.6	6.9	3.1	Virginica
5.4	7.8	2.3	Virginica
4.3	8.2	6.7	Virginica
4.1	3.0	4.7	Setosa
6.6	2.1	2.7	Setosa
3.0	6.3	3.6	Virginica
7.3	6.1	5.7	Virginica
5.0	1.9	4.3	Setosa
6.0	2.6	2.7	Setosa
7.0	3.9	2.6	Setosa
3.4	4.8	1.3	Versicolor
7.3	1.4	1.2	Setosa
7.2	5.7	3.3	Virginica
5.9	4.2	4.2	Setosa
5.3	5.8	3.9	Versicolor
3.9	4.8	4.0	Versicolor
7.5	7.0	2.0	Versicolor
2.7	5.5	2.0	Virginica
8.4	2.3	3.9	Setosa
4.2	8.4	4.2	Versicolor
5.4	2.2	1.4	Setosa
4.0	5.3	3.8	Setosa
7.5	6.1	2.8	Virginica
6.1	11.4	4.3	Virginica
7.0	3.9	2.3	Setosa
4.7	7.5	3.0	Versicolor
2.0	7.0	5.0	Versicolor
5.7	2.4	4.2	Setosa
3.9	4.7	2.8	Versicolor
8.0	2.6	1.6	Setosa
5.8	6.9	3.0	Virginica
7.0	5.9	2.4	Versicolor
5.9	9.9	4.3	Virginica
3.6	8.1	3.8	Virginica
3.9	9.1	3.9	Virginica
2.5	3.5	5.1	Versicolor
2.8	10.1	6.1	Virginica
8.5	1.7	1.7	Setosa
5.9	2.0	2.9	Setosa
6.9	2.6	1.2	Setosa
4.3	5.7	4.5	Setosa
4.6	10.1	6.5	Virginica
3.4	1.9	2.7	Setosa
6.6	5.0	5.7	Versicolor
7.5	4.4	3.2	Setosa
5.0	8.3	3.8	Virginica
4.7	4.8	3.2	Setosa
5.0	9.8	4.3	Virginica
6.4	7.1	3.3	Versicolor
6.7	6.0	4.3	Virginica
5.9	8.3	5.8	Versicolor
6.6	2.4	1.7	Setosa
4.4	1.6	0.4	Setosa
4.9	1.4	3.3	Setosa
4.7	8.4	1.9	Versicolor
3.4	6.6	5.8	Versicolor
7.4	5.5	3.5	Versicolor
6.1	6.9	1.9	Versicolor
7.5	1.9	4.7	Setosa
7.5	8.9	4.1	Virginica
4.0	7.5	4.1	Virginica
5.0	9.5	4.5	Virginica
4.1	3.0	2.2	Setosa
3.3	5.1	3.8	Versicolor
6.8	3.6	2.2	Setosa
6.7	3.8	3.2	Setosa
5.7	3.5	1.7	Setosa
5.7	8.7	4.8	Versicolor
6.6	1.4	4.1	Setosa
5.6	3.5	1.1	Setosa
3.5	3.6	2.6	Setosa
5.3	8.2	1.2	Versicolor
3.3	9.7	3.6	Virginica
5.5	5.9	4.3	Virginica
4.4	4.4	1.7	Setosa
3.6	4.0	2.2	Setosa
3.9	2.4	0.2	Setosa
6.5	6.4	4.6	Versicolor
7.5	6.1	1.8	Versicolor
3.7	1.5	2.2	Setosa
4.3	4.8	1.8	Virginica
3.8	6.6	4.5	Versicolor
7.2	5.2	4.7	Setosa
2.2	9.0	2.5	Versicolor
3.5	6.5	3.7	Virginica
3.0	4.3	0.2	Setosa
3.6	7.6	4.4	Virginica
3.4	7.2	2.4	Versicolor
6.0	4.7	2.2	Versicolor
5.7	6.6	5.4	Virginica
7.8	4.7	0.8	Setosa
7.1	5.5	2.6	Setosa
6.3	4.5	5.8	Versicolor
7.2	8.6	3.0	Virginica
