sepal.length	sepal.width	petal.length	petal.width	variety
6.7	2.5	8.5	6.5	Virginica
7.2	3.9	8.8	4.8	Versicolor
10.9	7.2	8.8	5.3	Virginica
7.8	4.5	5.5	6.1	Virginica
6.9	6.1	6.5	6.3	Virginica
7.1	7.3	2.9	3.4	Setosa
9.3	5.3	8.6	2.0	Virginica
7.0	5.0	5.8	4.3	Virginica
8.4	4.4	5.3	3.8	Versicolor
8.9	7.9	5.5	4.9	Setosa
6.8	6.4	3.9	4.2	Setosa
6.5	3.3	2.8	1.3	Setosa
5.5	3.3	7.5	4.3	Versicolor
7.1	7.4	4.6	1.8	Versicolor
8.3	5.9	10.1	6.9	Virginica
8.4	3.4	6.8	2.5	Versicolor
9.0	7.4	4.1	1.9	Setosa
8.0	3.4	7.2	1.5	Versicolor
7.8	3.7	5.9	5.2	Versicolor
11.7	3.0	7.3	4.1	Virginica
11.2	5.1	10.6	5.0	Virginica
6.8	6.2	7.6	4.0	Versicolor
8.0	5.0	5.5	6.3	Virginica
7.9	6.1	1.4	2.6	Setosa
9.5	4.7	1.4	2.7	Setosa
7.8	7.6	3.1	1.7	Setosa
7.0	4.0	8.7	3.0	Virginica
6.1	5.3	2.1	4.2	Setosa
7.6	6.6	9.6	2.4	Virginica
10.5	3.8	4.6	4.0	Versicolor
4.3	3.5	4.1	4.6	Setosa
9.3	6.3	10.5	5.5	Virginica
9.6	4.8	2.2	4.0	Setosa
7.9	3.4	2.9	1.2	Setosa
8.5	5.4	6.5	3.6	Versicolor
5.9	3.5	5.2	5.0	Versicolor
11.2	6.1	9.9	3.8	Virginica
9.3	4.2	5.1	3.9	Virginica
9.7	4.2	5.0	4.0	Versicolor
8.5	5.4	6.0	1.7	Setosa
6.3	6.2	4.9	5.3	Virginica
8.1	5.5	5.4	2.3	Virginica
11.7	7.3	10.2	2.2	Virginica
9.0	5.7	5.6	4.6	Versicolor
6.7	5.0	8.7	3.7	Versicolor
8.4	4.0	7.6	2.3	Virginica
8.0	4.0	4.6	4.2	Setosa
8.1	5.0	9.1	2.9	Versicolor
8.4	6.3	9.1	5.4	Virginica
6.3	2.6	6.0	5.2	Versicolor
8.2	8.4	3.0	1.4	Setosa
7.1	6.9	9.2	1.9	Versicolor
10.5	5.7	7.5	3.5	Versicolor
9.2	5.1	6.2	4.0	Versicolor
10.4	6.7	6.3	4.3	Versicolor
5.2	5.1	5.5	1.6	Setosa
9.1	3.5	6.0	1.5	Versicolor
11.1	4.5	7.6	4.1	Virginica
9.6	4.5	6.1	1.8	Versicolor
9.0	3.5	4.8	2.8	Setosa
11.8	6.9	8.3	2.8	Virginica
6.7	2.5	7.3	2.8	Virginica
5.5	6.5	4.6	3.6	Setosa
5.8	3.5	4.4	2.3	Setosa
7.6	5.4	5.9	0.8	Setosa
10.2	5.0	7.7	2.8	Virginica
7.7	3.4	6.9	5.8	Virginica
5.7	5.2	5.8	1.2	Setosa
6.9	4.1	8.4	2.0	Versicolor
7.6	4.0	3.4	1.8	Setosa
10.3	8.5	4.7	2.2	Setosa
7.2	4.9	5.2	1.8	Versicolor
9.0	3.2	5.2	1.2	Setosa
9.5	7.2	5.2	3.4	Versicolor
8.6	4.0	7.4	1.9	Versicolor
8.8	6.5	6.0	6.4	Virginica
8.2	3.0	7.1	6.8	Virginica
9.6	5.4	3.0	2.7	Setosa
8.4	6.1	6.6	3.8	Virginica
5.7	5.0	3.0	3.7	Setosa
6.9	7.9	1.7	3.9	Setosa
7.2	4.8	5.7	4.0	Virginica
8.7	2.8	5.0	4.8	Versicolor
8.8	3.9	6.1	6.3	Virginica
8.4	3.1	6.0	1.1	Setosa
9.3	7.3	6.2	3.6	Versicolor
10.3	3.5	5.9	3.5	Versicolor
11.0	4.2	9.1	5.5	Virginica
8.6	6.8	7.4	6.0	Virginica
10.0	4.5	6.0	5.3	Versicolor
8.2	5.6	6.9	4.4	Versicolor
5.6	3.5	7.4	1.6	Versicolor
10.0	3.4	4.8	1.1	Versicolor
7.8	7.4	5.6	2.7	Setosa
7.4	3.6	5.9	4.6	Virginica
8.5	4.1	3.9	4.7	Setosa
5.5	7.8	3.9	0.2	Setosa
7.2	7.3	5.3	5.3	Virginica
8.4	5.3	7.6	6.2	Virginica
7.3	3.3	7.8	1.9	Versicolor
5.2	4.2	1.6	4.7	Setosa
8.2	6.8	5.7	2.8	Setosa
5.9	4.0	4.3	1.7	Setosa
6.4	3.1	3.5	4.7	Setosa
8.5	5.7	7.0	1.5	Virginica
