sepal.length	sepal.width	petal.length	variety
10.0	3.7	5.5	Virginica
10.0	3.9	7.5	Versicolor
8.9	6.0	2.3	Setosa
7.2	7.0	5.0	Setosa
10.9	7.1	6.9	Versicolor
8.5	2.8	4.6	Versicolor
8.4	3.9	2.0	Setosa
7.5	3.5	5.8	Setosa
8.9	3.8	10.6	Virginica
9.1	4.3	7.5	Versicolor
10.4	6.2	5.8	Versicolor
9.5	8.0	2.1	Setosa
6.9	4.8	6.6	Virginica
8.7	4.4	7.3	Versicolor
9.1	6.5	6.1	Versicolor
8.2	5.6	7.4	Versicolor
5.3	4.7	3.5	Setosa
9.0	5.9	2.6	Setosa
8.8	3.7	9.6	Virginica
10.5	4.0	6.2	Virginica
10.1	5.7	7.7	Versicolor
6.1	5.8	2.6	Setosa
6.4	7.5	1.9	Setosa
8.4	6.2	7.3	Virginica
5.9	3.9	5.8	Versicolor
9.9	7.1	8.0	Virginica
6.4	6.9	3.8	Setosa
9.3	5.9	3.6	Setosa
7.9	5.6	5.9	Virginica
5.9	6.4	3.4	Setosa
9.7	5.1	6.1	Virginica
5.5	3.3	2.3	Setosa
7.0	4.6	4.4	Versicolor
5.6	8.0	1.4	Setosa
7.3	7.7	6.4	Virginica
8.6	5.0	5.4	Setosa
10.4	3.0	5.6	Virginica
7.2	3.3	6.2	Virginica
10.2	5.6	9.6	Virginica
7.3	7.3	8.3	Versicolor
9.8	5.8	4.7	Versicolor
8.4	7.7	1.8	Setosa
7.7	4.6	7.9	Virginica
10.3	7.4	9.1	Virginica
6.1	7.0	5.0	Versicolor
6.9	2.8	9.1	Virginica
9.9	4.0	8.2	Versicolor
7.4	3.6	2.4	Setosa
10.4	6.1	7.1	Virginica
6.8	6.5	1.2	Setosa
5.7	4.2	4.6	Setosa
6.1	7.5	6.6	Versicolor
9.1	5.5	8.9	Versicolor
10.7	8.3	6.7	Virginica
8.7	6.7	8.5	Virginica
6.9	7.0	6.0	Versicolor
6.5	7.7	4.7	Setosa
9.0	4.2	6.1	Versicolor
5.3	4.5	2.4	Setosa
7.1	7.4	6.0	Setosa
9.2	3.5	7.3	Virginica
5.4	5.6	5.0	Setosa
8.5	2.9	6.8	Versicolor
6.3	4.0	8.0	Virginica
9.1	6.0	5.0	Versicolor
7.3	5.4	7.1	Virginica
8.5	5.5	5.5	Versicolor
8.2	5.0	8.7	Versicolor
5.1	5.1	1.0	Setosa
7.2	3.9	4.9	Setosa
5.7	6.1	4.0	Setosa
7.9	7.7	5.0	Versicolor
6.3	6.8	7.1	Virginica
7.0	5.2	3.4	Setosa
7.5	7.9	4.0	Setosa
6.0	5.8	7.8	Versicolor
6.2	5.9	4.0	Setosa
7.7	6.0	9.8	Virginica
5.8	7.9	2.4	Setosa
6.4	4.2	2.5	Setosa
6.6	7.0	9.4	Virginica
10.2	6.8	6.2	Virginica
7.2	5.5	9.7	Virginica
9.5	6.2	5.2	Versicolor
7.2	4.7	5.5	Versicolor
7.7	6.5	5.5	Versicolor
7.2	6.8	4.5	Versicolor
7.8	5.6	2.1	Setosa
9.4	6.9	5.7	Setosa
8.2	4.8	7.3	Virginica
10.1	6.6	9.1	Virginica
6.5	5.2	8.0	Versicolor
6.3	6.8	7.6	Virginica
7.3	6.2	5.1	Virginica
10.6	2.8	6.2	Versicolor
8.4	4.2	7.8	Virginica
6.1	6.6	4.5	Setosa
7.3	7.1	4.0	Versicolor
8.7	5.3	1.7	Setosa
10.1	6.4	7.1	Versicolor
4.3	4.5	5.6	Setosa
8.9	3.9	4.2	Setosa
7.5	5.3	4.9	Setosa
10.0	3.9	4.7	Versicolor
11.0	3.5	9.3	Virginica
