sepal.length	sepal.width	petal.length	variety
9.7	4.8	4.1	Versicolor
8.1	3.6	3.5	Setosa
7.9	5.3	7.1	Virginica
9.9	5.4	2.2	Setosa
9.8	6.3	4.4	Versicolor
10.3	7.2	7.9	Virginica
10.7	7.8	6.7	Virginica
8.9	3.5	8.7	Versicolor
9.0	4.0	3.5	Versicolor
7.9	3.2	7.7	Virginica
7.0	7.0	5.2	Virginica
5.9	2.4	6.8	Versicolor
6.1	3.7	5.0	Setosa
5.4	6.9	4.8	Setosa
10.2	4.0	10.6	Virginica
8.7	6.6	6.2	Versicolor
8.7	6.1	7.1	Virginica
10.2	6.2	6.0	Versicolor
11.1	6.0	8.4	Virginica
8.3	7.3	7.1	Virginica
9.3	3.5	5.9	Setosa
8.1	5.3	2.7	Setosa
8.7	7.7	3.3	Setosa
10.7	4.1	9.6	Virginica
7.7	4.4	3.5	Setosa
10.7	7.8	6.2	Virginica
8.7	6.0	6.3	Virginica
6.2	2.6	4.0	Versicolor
6.3	4.3	7.0	Virginica
9.3	3.2	7.1	Virginica
9.8	3.4	10.1	Virginica
6.3	4.3	7.6	Virginica
7.7	3.4	4.4	Setosa
6.4	6.0	5.9	Setosa
9.8	5.5	3.2	Setosa
8.5	4.1	4.9	Setosa
5.5	2.9	3.8	Versicolor
8.5	3.0	4.1	Setosa
10.0	2.7	6.0	Virginica
9.8	5.2	6.4	Virginica
10.9	4.3	9.6	Virginica
8.5	3.2	8.0	Versicolor
7.2	4.8	8.3	Virginica
8.5	4.2	8.1	Versicolor
6.9	5.7	6.8	Virginica
9.3	7.3	8.2	Versicolor
9.1	3.5	4.9	Setosa
6.1	6.3	1.5	Setosa
8.0	6.9	8.5	Versicolor
6.4	4.9	5.3	Versicolor
5.7	7.0	8.2	Versicolor
9.7	4.3	7.5	Versicolor
10.2	4.5	6.8	Virginica
4.7	4.7	4.1	Setosa
8.9	6.0	9.6	Virginica
9.4	3.1	5.5	Setosa
7.6	6.8	6.4	Virginica
6.1	4.5	3.9	Versicolor
9.6	3.9	7.6	Versicolor
9.6	6.5	8.6	Versicolor
9.3	4.2	4.6	Versicolor
8.6	5.3	6.7	Versicolor
8.4	6.6	6.9	Versicolor
11.2	6.8	11.2	Virginica
9.0	7.4	2.1	Setosa
7.3	5.9	2.6	Setosa
9.1	7.0	7.5	Versicolor
6.1	4.0	4.0	Versicolor
7.4	5.6	6.5	Virginica
6.9	3.9	2.4	Setosa
6.6	4.5	7.4	Versicolor
7.6	4.6	2.0	Setosa
8.9	5.3	9.4	Virginica
6.8	7.2	4.5	Setosa
7.1	3.9	3.5	Setosa
6.6	8.0	2.4	Setosa
7.5	2.3	7.5	Versicolor
9.4	4.2	5.8	Virginica
7.0	3.3	4.9	Setosa
6.1	3.4	4.9	Setosa
9.9	6.2	5.0	Setosa
6.6	4.5	9.4	Virginica
8.2	5.3	6.7	Virginica
7.5	4.0	4.8	Virginica
6.3	2.6	4.0	Versicolor
6.5	7.2	6.6	Virginica
5.0	4.2	2.2	Setosa
8.7	3.8	2.2	Setosa
6.1	5.2	4.4	Setosa
9.5	7.4	4.5	Setosa
6.4	7.2	3.8	Setosa
9.3	7.0	5.5	Virginica
9.1	3.1	6.6	Virginica
9.8	6.2	9.1	Virginica
7.2	5.6	3.5	Setosa
10.7	5.6	8.4	Virginica
5.0	6.5	5.1	Setosa
7.7	4.0	8.0	Versicolor
7.0	7.7	4.4	Setosa
6.6	7.3	2.4	Setosa
4.8	3.6	4.6	Setosa
7.5	4.5	5.3	Setosa
10.2	2.9	8.2	Versicolor
8.3	5.5	5.5	Virginica
10.5	3.5	10.3	Virginica
