sepal.length	sepal.width	petal.length	variety
6.8	7.3	7.5	Virginica
8.1	7.5	7.9	Versicolor
7.7	4.3	6.7	Virginica
5.4	7.1	3.0	Setosa
8.9	5.1	6.5	Virginica
8.1	3.8	1.5	Setosa
12.2	6.0	9.1	Virginica
10.4	4.2	4.8	Versicolor
9.5	4.3	1.9	Setosa
8.3	2.8	7.1	Virginica
10.3	5.5	6.5	Virginica
7.5	2.2	8.0	Versicolor
10.0	7.2	7.6	Versicolor
9.7	3.4	8.3	Versicolor
9.1	6.1	2.0	Setosa
7.4	6.4	3.3	Setosa
8.5	4.9	7.2	Versicolor
7.9	2.9	5.8	Versicolor
5.4	3.2	5.3	Setosa
10.0	4.0	6.5	Versicolor
8.2	7.5	7.3	Virginica
6.7	4.9	1.4	Setosa
9.8	4.7	3.5	Setosa
10.0	7.7	7.1	Virginica
9.1	7.0	7.5	Versicolor
8.8	6.0	5.0	Virginica
5.5	3.2	3.7	Setosa
10.0	3.9	7.8	Versicolor
7.7	4.0	1.5	Setosa
9.2	5.6	6.6	Virginica
9.0	5.4	7.0	Versicolor
6.5	3.5	7.7	Virginica
6.6	6.4	5.4	Setosa
8.2	6.9	5.5	Setosa
8.9	7.5	7.0	Versicolor
5.5	4.3	7.3	Versicolor
9.1	6.9	7.6	Versicolor
10.0	6.8	5.1	Versicolor
7.6	3.2	7.7	Versicolor
6.7	2.8	7.0	Versicolor
9.2	4.2	4.1	Setosa
10.3	8.0	1.2	Setosa
9.2	4.3	6.8	Virginica
7.0	6.4	7.5	Versicolor
6.5	4.5	8.8	Virginica
9.4	2.9	7.8	Versicolor
8.0	7.7	1.9	Setosa
6.6	6.5	8.4	Virginica
9.2	4.0	7.2	Versicolor
7.7	8.6	3.5	Setosa
9.0	5.0	2.6	Setosa
7.1	6.5	2.4	Setosa
11.7	6.8	9.2	Virginica
10.3	3.2	7.1	Virginica
5.5	4.4	2.6	Setosa
7.8	5.1	4.6	Setosa
10.7	6.6	5.7	Versicolor
9.3	6.9	3.4	Setosa
7.2	7.1	8.6	Virginica
10.0	6.7	5.5	Virginica
8.4	5.3	8.1	Virginica
12.4	6.3	10.9	Virginica
9.1	4.3	8.4	Virginica
6.6	5.8	1.7	Setosa
5.9	3.9	3.5	Setosa
10.3	6.4	7.3	Virginica
9.2	3.4	6.4	Virginica
5.8	3.5	2.4	Setosa
7.1	3.5	6.1	Versicolor
8.1	3.2	1.4	Setosa
10.3	3.7	7.9	Versicolor
8.0	3.5	7.0	Versicolor
9.6	3.0	6.0	Versicolor
11.2	4.5	7.7	Virginica
11.0	5.7	8.7	Versicolor
9.7	5.7	9.0	Virginica
6.8	5.8	6.4	Versicolor
6.5	7.4	3.0	Setosa
8.0	4.8	4.3	Setosa
7.4	4.5	8.7	Versicolor
10.2	7.8	4.2	Setosa
10.1	3.8	7.2	Versicolor
9.5	5.5	4.3	Setosa
7.4	2.8	8.1	Virginica
7.3	2.7	6.6	Virginica
6.8	3.8	8.3	Versicolor
6.1	6.8	2.6	Setosa
7.7	2.8	6.6	Versicolor
7.1	3.9	6.6	Versicolor
4.7	3.7	5.3	Setosa
8.9	6.2	6.2	Virginica
5.8	2.7	5.6	Versicolor
8.8	3.8	8.2	Versicolor
7.6	4.0	3.9	Versicolor
5.9	7.0	2.8	Setosa
6.0	8.0	4.3	Setosa
8.0	6.6	2.9	Setosa
10.4	3.1	7.4	Virginica
6.3	3.4	10.1	Virginica
7.6	4.9	8.7	Versicolor
7.4	7.3	6.1	Virginica
7.3	6.0	6.4	Versicolor
8.4	7.6	1.4	Setosa
10.6	3.3	8.0	Versicolor
7.9	5.0	5.6	Virginica
