petal.length	variety
5.1	Versicolor
5.8	Virginica
9.6	Versicolor
4.3	Setosa
11.1	Virginica
6.1	Virginica
9.1	Versicolor
2.3	Setosa
8.3	Versicolor
8.0	Virginica
5.7	Versicolor
6.9	Virginica
5.0	Versicolor
3.4	Setosa
5.4	Versicolor
1.9	Setosa
5.0	Setosa
4.5	Versicolor
7.6	Virginica
6.9	Versicolor
4.9	Versicolor
8.4	Virginica
9.7	Virginica
5.5	Versicolor
10.1	Virginica
2.5	Setosa
5.9	Setosa
6.7	Versicolor
3.1	Setosa
5.9	Setosa
9.0	Versicolor
9.2	Virginica
2.4	Setosa
4.7	Versicolor
5.0	Versicolor
8.1	Virginica
5.0	Setosa
6.7	Virginica
9.2	Virginica
4.5	Versicolor
3.3	Setosa
7.4	Virginica
8.0	Versicolor
8.1	Virginica
5.5	Versicolor
4.0	Versicolor
7.6	Versicolor
7.1	Virginica
7.5	Versicolor
9.9	Virginica
6.4	Virginica
1.8	Setosa
3.5	Setosa
8.0	Versicolor
5.3	Versicolor
4.9	Setosa
4.4	Setosa
8.6	Virginica
3.9	Setosa
3.1	Setosa
4.0	Setosa
7.8	Virginica
7.7	Versicolor
5.5	Virginica
6.9	Versicolor
8.9	Virginica
5.2	Versicolor
9.6	Virginica
3.0	Setosa
7.9	Virginica
6.0	Virginica
4.0	Setosa
1.7	Setosa
1.5	Setosa
8.3	Versicolor
10.1	Virginica
4.8	Versicolor
10.0	Virginica
5.5	Setosa
4.9	Setosa
6.2	Versicolor
10.5	Virginica
6.3	Virginica
5.3	Virginica
8.3	Virginica
7.3	Virginica
7.6	Virginica
5.9	Setosa
6.5	Virginica
5.6	Versicolor
4.2	Setosa
6.2	Virginica
7.0	Versicolor
2.6	Setosa
7.2	Versicolor
8.1	Virginica
11.2	Virginica
3.2	Setosa
5.4	Setosa
5.0	Versicolor
4.4	Setosa
7.6	Virginica
4.5	Setosa
3.1	Setosa
7.5	Versicolor
