sepal.length	variety
8.5	Setosa
5.5	Setosa
8.6	Setosa
5.7	Setosa
9.5	Versicolor
7.9	Setosa
8.8	Versicolor
7.7	Versicolor
7.7	Virginica
5.8	Setosa
6.8	Versicolor
10.1	Versicolor
6.2	Versicolor
6.7	Virginica
6.7	Versicolor
10.1	Versicolor
8.6	Versicolor
8.5	Setosa
6.5	Setosa
9.3	Versicolor
5.8	Setosa
9.0	Versicolor
9.4	Virginica
8.5	Virginica
10.0	Versicolor
11.2	Virginica
8.4	Versicolor
9.0	Versicolor
5.6	Setosa
6.0	Versicolor
6.7	Setosa
8.8	Virginica
4.9	Setosa
8.0	Setosa
8.1	Setosa
10.8	Versicolor
6.5	Versicolor
5.7	Setosa
11.7	Virginica
8.6	Versicolor
8.1	Virginica
8.5	Setosa
9.1	Setosa
7.3	Setosa
9.1	Versicolor
9.6	Versicolor
7.8	Setosa
9.0	Versicolor
8.2	Virginica
10.3	Virginica
6.5	Setosa
7.3	Virginica
9.3	Versicolor
9.9	Virginica
8.4	Virginica
7.7	Versicolor
9.7	Virginica
9.1	Versicolor
9.6	Virginica
5.0	Setosa
9.4	Setosa
9.2	Virginica
8.3	Virginica
8.9	Versicolor
6.7	Versicolor
6.3	Setosa
9.7	Versicolor
7.5	Versicolor
10.1	Versicolor
8.6	Setosa
7.9	Versicolor
8.1	Setosa
7.9	Setosa
10.7	Virginica
9.1	Setosa
10.7	Versicolor
7.9	Setosa
11.2	Virginica
11.3	Virginica
10.2	Virginica
6.2	Virginica
9.7	Setosa
8.4	Versicolor
5.6	Setosa
7.0	Setosa
9.9	Virginica
7.5	Virginica
8.2	Versicolor
7.5	Virginica
5.0	Setosa
10.1	Virginica
6.9	Virginica
7.9	Virginica
9.0	Versicolor
9.0	Versicolor
10.2	Virginica
6.5	Virginica
6.3	Setosa
10.8	Versicolor
10.5	Versicolor
7.7	Setosa
6.9	Versicolor
8.4	Virginica
9.1	Versicolor
6.9	Setosa
