sepal.length	sepal.width	variety
5.5	4.8	Setosa
7.2	3.8	Virginica
7.3	3.4	Setosa
5.9	7.0	Versicolor
5.1	5.4	Setosa
7.6	4.7	Versicolor
9.7	5.7	Virginica
6.0	6.9	Versicolor
8.3	2.8	Virginica
8.6	6.2	Setosa
9.8	7.3	Versicolor
8.2	5.4	Versicolor
10.4	4.3	Virginica
7.7	7.0	Virginica
9.4	3.4	Setosa
8.8	5.6	Versicolor
5.1	6.8	Setosa
11.0	5.5	Virginica
10.5	6.5	Virginica
10.6	3.6	Virginica
7.3	5.5	Versicolor
7.7	4.0	Versicolor
6.0	3.9	Setosa
10.7	6.6	Versicolor
9.4	4.9	Setosa
6.9	4.9	Setosa
8.8	6.9	Virginica
9.9	6.1	Virginica
9.1	6.9	Setosa
9.4	7.6	Virginica
5.8	7.5	Setosa
5.0	4.5	Setosa
9.0	5.2	Versicolor
11.2	6.8	Virginica
8.6	5.0	Virginica
4.5	2.8	Setosa
10.2	4.3	Versicolor
9.8	4.4	Virginica
9.1	6.3	Setosa
7.5	5.3	Versicolor
7.0	6.5	Virginica
6.6	3.5	Setosa
10.1	4.8	Virginica
6.9	6.4	Versicolor
6.2	7.9	Setosa
5.7	7.0	Versicolor
7.6	3.0	Virginica
8.8	4.7	Virginica
7.0	2.5	Versicolor
7.2	4.0	Virginica
8.0	6.4	Versicolor
5.3	6.1	Setosa
7.0	2.5	Versicolor
8.8	6.5	Setosa
6.9	5.7	Versicolor
7.7	6.2	Versicolor
10.4	4.8	Virginica
10.9	3.7	Virginica
8.1	7.5	Versicolor
9.5	4.3	Versicolor
8.8	3.8	Virginica
7.5	3.2	Setosa
5.0	6.4	Setosa
6.1	4.8	Setosa
6.6	4.1	Setosa
5.9	5.7	Setosa
6.3	2.8	Virginica
7.8	6.2	Virginica
8.2	5.3	Virginica
6.6	4.4	Versicolor
7.8	7.5	Virginica
9.5	3.2	Virginica
6.4	4.7	Versicolor
9.2	6.1	Versicolor
10.5	4.5	Virginica
6.1	3.0	Versicolor
9.1	6.3	Versicolor
5.8	8.0	Setosa
5.4	6.2	Setosa
10.3	7.2	Versicolor
7.4	3.1	Setosa
10.6	7.4	Versicolor
10.0	6.2	Setosa
12.2	5.0	Virginica
8.7	2.6	Virginica
6.9	5.0	Setosa
7.0	5.9	Versicolor
10.7	7.8	Virginica
10.9	6.1	Virginica
7.6	3.8	Versicolor
9.7	5.5	Virginica
8.9	4.0	Versicolor
9.4	6.5	Setosa
6.2	8.1	Setosa
7.4	7.2	Virginica
10.2	7.8	Setosa
8.9	3.7	Virginica
7.5	6.1	Setosa
5.4	7.6	Setosa
12.2	3.8	Virginica
8.0	3.2	Versicolor
9.7	6.6	Virginica
7.0	6.0	Setosa
8.9	6.1	Setosa
9.3	7.2	Virginica
