sepal.length	variety
9.7	Virginica
6.4	Virginica
8.3	Versicolor
7.8	Virginica
8.7	Versicolor
9.7	Virginica
9.4	Virginica
7.3	Virginica
7.3	Setosa
6.7	Setosa
7.4	Setosa
8.7	Virginica
9.8	Versicolor
5.6	Versicolor
9.9	Versicolor
10.6	Versicolor
6.4	Versicolor
7.5	Virginica
10.7	Versicolor
5.0	Setosa
8.7	Setosa
8.6	Setosa
6.1	Versicolor
6.5	Versicolor
7.9	Virginica
6.1	Virginica
10.2	Virginica
10.2	Versicolor
6.5	Versicolor
8.4	Setosa
7.9	Virginica
8.8	Setosa
7.5	Versicolor
9.1	Versicolor
8.7	Virginica
6.6	Setosa
7.8	Virginica
8.5	Virginica
11.5	Versicolor
6.0	Virginica
7.9	Setosa
6.0	Versicolor
9.5	Virginica
7.3	Versicolor
8.7	Versicolor
7.2	Setosa
5.4	Setosa
8.3	Virginica
4.8	Setosa
7.0	Versicolor
7.7	Versicolor
6.4	Virginica
9.3	Virginica
8.9	Virginica
6.7	Setosa
7.2	Versicolor
9.3	Virginica
8.0	Setosa
11.7	Virginica
6.5	Versicolor
7.3	Virginica
7.0	Virginica
9.0	Versicolor
10.9	Versicolor
9.4	Versicolor
10.1	Versicolor
9.7	Versicolor
9.1	Virginica
7.7	Versicolor
8.7	Setosa
7.0	Versicolor
6.3	Setosa
8.3	Setosa
5.8	Virginica
8.3	Virginica
6.0	Virginica
7.7	Setosa
6.7	Virginica
11.2	Versicolor
9.1	Virginica
8.9	Virginica
6.7	Virginica
8.0	Setosa
6.3	Setosa
8.1	Setosa
8.4	Virginica
6.0	Versicolor
7.2	Versicolor
10.1	Versicolor
11.1	Versicolor
7.4	Virginica
10.7	Virginica
5.4	Virginica
6.9	Versicolor
9.1	Setosa
9.0	Versicolor
8.3	Setosa
6.7	Virginica
8.6	Virginica
8.0	Setosa
9.0	Setosa
6.6	Versicolor
5.1	Setosa
6.3	Virginica
8.5	Setosa
