sepal.width	variety
5.9	Setosa
4.0	Versicolor
5.4	Virginica
5.5	Virginica
6.0	Virginica
3.3	Virginica
5.7	Virginica
5.0	Virginica
2.7	Versicolor
7.1	Versicolor
7.4	Setosa
6.3	Versicolor
7.0	Versicolor
7.5	Setosa
4.7	Versicolor
2.6	Virginica
3.0	Versicolor
6.4	Versicolor
3.6	Versicolor
2.3	Versicolor
7.7	Setosa
6.0	Setosa
3.9	Setosa
6.5	Virginica
6.4	Virginica
6.8	Setosa
7.8	Virginica
6.9	Versicolor
3.4	Versicolor
4.3	Versicolor
5.0	Versicolor
6.0	Versicolor
4.5	Virginica
3.7	Setosa
5.9	Setosa
5.7	Virginica
3.1	Virginica
5.8	Versicolor
3.7	Versicolor
5.1	Virginica
7.0	Setosa
4.9	Setosa
5.4	Virginica
7.1	Versicolor
4.4	Versicolor
7.5	Versicolor
4.0	Virginica
6.3	Virginica
5.1	Virginica
4.0	Setosa
5.8	Setosa
7.6	Setosa
6.4	Setosa
5.7	Versicolor
6.3	Versicolor
5.3	Versicolor
3.3	Virginica
6.2	Virginica
6.8	Versicolor
6.3	Setosa
4.8	Versicolor
4.6	Setosa
8.0	Setosa
6.3	Virginica
5.3	Versicolor
3.2	Virginica
4.7	Virginica
3.4	Setosa
7.0	Virginica
6.3	Setosa
2.9	Versicolor
7.1	Virginica
7.1	Setosa
3.7	Virginica
6.0	Versicolor
5.4	Versicolor
5.0	Setosa
3.2	Versicolor
7.9	Setosa
7.0	Setosa
5.0	Virginica
8.1	Setosa
6.7	Versicolor
6.4	Versicolor
6.8	Virginica
5.7	Virginica
2.8	Virginica
7.4	Setosa
7.4	Versicolor
6.8	Virginica
7.6	Virginica
3.7	Versicolor
5.6	Virginica
4.0	Versicolor
8.1	Setosa
7.5	Virginica
2.3	Versicolor
6.8	Virginica
4.5	Virginica
4.8	Virginica
4.6	Versicolor
5.4	Setosa
5.7	Setosa
4.5	Virginica
4.0	Setosa
