sepal.width	variety
3.9	Versicolor
6.0	Versicolor
6.5	Virginica
3.4	Setosa
5.4	Versicolor
7.6	Setosa
4.8	Setosa
6.7	Virginica
6.3	Versicolor
4.8	Versicolor
6.1	Versicolor
6.6	Virginica
7.4	Setosa
4.9	Setosa
4.5	Setosa
7.4	Setosa
5.5	Virginica
4.5	Versicolor
3.4	Versicolor
4.7	Versicolor
4.7	Setosa
4.0	Virginica
3.8	Virginica
8.3	Setosa
7.2	Setosa
2.9	Versicolor
3.9	Versicolor
5.2	Virginica
2.8	Versicolor
5.5	Setosa
2.5	Virginica
7.2	Versicolor
3.3	Virginica
4.5	Virginica
3.8	Virginica
3.1	Versicolor
7.5	Virginica
2.8	Versicolor
7.4	Setosa
3.5	Versicolor
4.5	Setosa
5.2	Setosa
6.8	Virginica
7.0	Versicolor
7.0	Virginica
3.3	Virginica
5.3	Setosa
5.6	Setosa
3.8	Versicolor
3.0	Setosa
4.5	Setosa
5.4	Setosa
7.1	Virginica
5.9	Virginica
3.1	Setosa
7.6	Virginica
5.5	Versicolor
7.8	Virginica
3.0	Setosa
5.5	Virginica
5.7	Virginica
3.2	Versicolor
6.7	Versicolor
4.5	Versicolor
5.6	Setosa
3.6	Versicolor
8.0	Setosa
5.9	Versicolor
7.0	Virginica
4.5	Setosa
4.0	Versicolor
3.8	Virginica
5.1	Versicolor
5.7	Versicolor
7.8	Virginica
5.9	Setosa
5.0	Virginica
6.2	Setosa
5.7	Virginica
3.3	Versicolor
7.4	Virginica
5.9	Setosa
3.5	Versicolor
7.0	Virginica
7.1	Versicolor
5.5	Virginica
4.0	Setosa
6.5	Versicolor
5.8	Virginica
6.0	Virginica
4.7	Versicolor
8.9	Setosa
5.2	Setosa
7.6	Virginica
3.4	Setosa
6.1	Setosa
5.0	Versicolor
3.7	Versicolor
6.6	Versicolor
3.0	Virginica
3.0	Versicolor
3.8	Virginica
7.2	Virginica
4.1	Setosa
5.1	Virginica
