sepal.width	petal.length	petal.width	variety
3.1	2.5	1.7	Setosa
5.5	5.5	5.0	Versicolor
4.5	4.4	3.7	Setosa
6.5	1.4	1.1	Setosa
4.4	2.0	4.2	Setosa
5.1	6.0	5.2	Versicolor
6.5	7.4	2.6	Virginica
5.8	8.2	5.5	Virginica
4.6	9.4	5.0	Versicolor
4.3	4.6	1.3	Versicolor
5.9	5.1	3.3	Versicolor
6.3	5.9	1.8	Versicolor
3.3	7.9	4.0	Virginica
2.7	6.1	4.4	Virginica
3.9	7.9	5.3	Virginica
5.9	9.6	5.8	Virginica
5.8	5.7	4.1	Versicolor
6.0	5.7	2.5	Virginica
4.7	6.0	3.2	Setosa
5.6	6.1	4.9	Virginica
4.7	5.2	1.7	Setosa
4.9	7.2	3.4	Versicolor
4.2	5.5	6.0	Versicolor
5.8	7.4	5.0	Virginica
6.9	6.3	2.1	Versicolor
3.5	7.7	3.8	Virginica
4.0	8.1	3.9	Versicolor
4.3	7.6	4.0	Versicolor
6.7	9.2	4.9	Versicolor
3.6	7.1	3.4	Virginica
4.3	3.8	3.0	Versicolor
5.1	4.7	5.5	Versicolor
7.3	2.2	1.0	Setosa
5.8	4.4	4.4	Setosa
6.0	8.9	3.3	Virginica
4.2	8.8	4.3	Versicolor
5.8	6.5	2.3	Versicolor
3.3	9.1	6.0	Virginica
6.1	9.4	2.6	Virginica
6.7	3.3	2.2	Setosa
5.1	9.0	2.8	Virginica
6.5	8.5	4.8	Virginica
5.9	8.3	1.3	Versicolor
5.3	7.5	5.8	Versicolor
6.0	5.4	3.3	Setosa
4.1	1.4	4.2	Setosa
5.3	6.0	3.3	Versicolor
6.0	4.4	4.9	Versicolor
6.2	6.2	6.8	Virginica
5.7	5.6	4.5	Virginica
5.0	8.6	3.3	Virginica
4.7	3.1	0.7	Setosa
5.0	2.8	1.3	Setosa
5.1	6.0	4.7	Setosa
6.7	7.1	3.5	Versicolor
2.5	6.0	3.0	Virginica
6.2	4.5	2.4	Setosa
4.0	5.5	3.5	Versicolor
2.7	8.0	1.5	Virginica
4.9	7.0	4.5	Versicolor
6.3	7.1	5.1	Virginica
6.4	4.4	3.7	Setosa
3.5	7.0	4.1	Virginica
6.3	7.2	5.6	Virginica
4.9	7.7	4.3	Versicolor
6.4	6.2	4.2	Setosa
5.5	6.9	4.0	Versicolor
5.3	7.2	2.2	Versicolor
4.2	3.9	1.2	Setosa
6.2	6.8	5.4	Virginica
7.9	5.7	4.9	Setosa
6.7	7.4	3.3	Virginica
8.0	4.8	2.2	Setosa
2.4	7.3	5.0	Versicolor
6.5	3.4	3.2	Setosa
6.7	8.5	2.0	Versicolor
4.9	4.8	1.4	Setosa
3.8	8.1	5.4	Virginica
7.8	6.7	5.0	Virginica
7.4	6.5	2.6	Versicolor
7.1	6.1	4.2	Setosa
7.0	7.3	4.8	Virginica
6.8	3.5	1.3	Setosa
4.9	5.3	5.8	Versicolor
3.5	3.0	2.2	Setosa
3.3	3.3	1.8	Setosa
4.5	1.9	2.8	Setosa
2.5	7.8	4.3	Virginica
5.0	8.1	5.8	Versicolor
4.9	4.1	1.3	Versicolor
4.2	8.6	2.1	Versicolor
7.9	5.5	2.9	Setosa
5.7	7.0	3.8	Virginica
4.6	4.0	1.7	Setosa
6.7	5.4	6.3	Virginica
5.0	4.5	5.8	Versicolor
5.1	2.5	0.1	Setosa
7.0	4.8	3.2	Setosa
4.8	10.5	3.5	Virginica
5.7	5.9	5.2	Versicolor
6.4	8.8	5.3	Virginica
3.7	5.8	3.7	Setosa
4.8	1.6	3.2	Setosa
3.0	5.1	4.2	Setosa
6.4	4.2	2.0	Versicolor
