sepal.length	variety
10.7	Versicolor
9.6	Setosa
9.7	Setosa
10.4	Virginica
5.8	Setosa
9.0	Versicolor
9.6	Setosa
9.8	Virginica
5.7	Setosa
8.9	Versicolor
11.2	Virginica
5.6	Setosa
5.3	Setosa
10.2	Virginica
7.3	Versicolor
10.1	Versicolor
8.6	Setosa
9.2	Virginica
9.5	Setosa
8.3	Versicolor
9.2	Setosa
9.8	Versicolor
10.0	Versicolor
9.7	Versicolor
10.8	Virginica
7.1	Setosa
9.9	Virginica
10.9	Virginica
9.6	Versicolor
8.9	Virginica
6.5	Versicolor
8.7	Virginica
6.0	Setosa
10.3	Versicolor
5.1	Setosa
7.7	Virginica
10.0	Virginica
6.7	Virginica
5.5	Setosa
9.8	Virginica
7.9	Virginica
8.9	Setosa
7.4	Virginica
6.2	Virginica
8.6	Versicolor
7.9	Virginica
6.9	Setosa
7.2	Versicolor
5.7	Versicolor
8.3	Virginica
6.4	Setosa
8.0	Versicolor
7.8	Virginica
6.8	Virginica
11.8	Virginica
6.2	Versicolor
9.3	Setosa
7.7	Versicolor
8.6	Virginica
10.6	Versicolor
6.1	Setosa
8.5	Virginica
10.3	Virginica
6.5	Setosa
9.1	Setosa
8.7	Virginica
8.9	Versicolor
8.3	Virginica
8.0	Setosa
9.7	Virginica
10.3	Virginica
9.5	Virginica
7.1	Virginica
8.5	Setosa
7.4	Setosa
7.4	Setosa
8.2	Virginica
9.6	Setosa
9.0	Virginica
8.6	Virginica
8.5	Versicolor
9.3	Setosa
5.8	Versicolor
8.6	Versicolor
7.7	Virginica
8.4	Setosa
6.6	Versicolor
7.2	Setosa
5.0	Versicolor
5.5	Setosa
10.4	Virginica
5.1	Setosa
5.4	Setosa
10.2	Setosa
8.1	Versicolor
9.9	Virginica
7.7	Versicolor
9.4	Setosa
10.7	Versicolor
8.0	Versicolor
9.4	Setosa
6.5	Setosa
6.0	Versicolor
10.3	Setosa
9.5	Virginica
