sepal.length	sepal.width	petal.length	variety
8.9	4.9	1.9	Setosa
5.4	3.5	1.4	Setosa
8.0	4.2	2.4	Setosa
8.1	5.7	4.4	Setosa
8.5	5.9	4.2	Versicolor
9.0	6.5	5.3	Virginica
6.2	7.8	1.7	Setosa
9.7	5.5	6.0	Virginica
5.7	4.0	6.7	Versicolor
10.6	4.4	8.6	Versicolor
6.3	6.3	6.6	Virginica
6.7	7.3	4.8	Virginica
5.0	5.8	7.3	Versicolor
7.4	8.1	1.4	Setosa
5.5	5.0	6.1	Setosa
8.6	6.5	10.6	Virginica
9.3	7.0	2.4	Setosa
9.2	4.7	7.0	Versicolor
8.9	7.0	5.6	Virginica
8.5	3.1	4.4	Versicolor
7.2	6.7	5.1	Setosa
9.5	7.5	4.3	Setosa
8.0	5.0	8.5	Versicolor
11.0	6.2	8.1	Virginica
11.4	5.6	6.1	Virginica
9.5	6.5	3.1	Setosa
5.6	4.4	3.0	Setosa
7.9	3.9	4.8	Versicolor
8.8	3.7	9.4	Virginica
7.8	3.8	6.5	Virginica
7.2	6.9	2.0	Setosa
7.1	7.3	6.2	Versicolor
7.9	4.8	7.4	Virginica
7.8	6.0	6.5	Virginica
8.2	5.8	5.7	Virginica
7.3	7.4	5.9	Setosa
6.4	3.1	4.0	Setosa
5.7	5.9	5.7	Versicolor
9.7	2.6	10.9	Virginica
9.3	5.1	7.0	Versicolor
6.1	8.3	3.0	Setosa
4.4	7.7	4.8	Setosa
8.8	7.3	8.6	Virginica
10.2	6.0	5.8	Virginica
10.9	5.3	6.1	Virginica
9.6	4.2	4.0	Setosa
9.1	5.5	9.1	Versicolor
8.8	6.4	7.3	Virginica
8.7	3.4	5.9	Setosa
10.4	2.9	8.8	Versicolor
7.4	3.9	2.0	Setosa
6.3	2.7	5.9	Versicolor
9.6	7.5	8.4	Virginica
7.2	7.0	9.0	Versicolor
10.1	5.0	5.9	Versicolor
7.7	7.8	9.7	Virginica
8.5	3.5	5.8	Setosa
5.1	3.3	2.7	Setosa
9.8	5.3	6.8	Versicolor
7.6	7.3	7.0	Versicolor
8.5	3.8	8.1	Versicolor
6.9	3.7	7.3	Versicolor
9.6	6.4	7.1	Versicolor
7.1	2.5	5.5	Versicolor
6.7	4.5	7.7	Virginica
5.1	4.5	3.4	Setosa
7.7	3.3	10.7	Virginica
10.3	4.4	9.6	Virginica
10.2	3.9	9.9	Virginica
9.7	5.6	5.7	Versicolor
5.4	4.5	1.3	Setosa
5.6	4.0	2.9	Setosa
10.7	7.0	9.3	Virginica
6.5	3.7	6.5	Versicolor
6.8	3.9	8.6	Virginica
5.3	3.5	3.4	Setosa
7.4	4.7	7.7	Virginica
7.1	4.6	4.0	Setosa
8.0	6.7	9.0	Virginica
9.2	3.3	7.0	Versicolor
8.0	5.7	5.7	Setosa
8.1	4.3	5.6	Setosa
7.1	4.5	8.5	Versicolor
7.9	6.6	6.4	Virginica
8.2	7.2	7.5	Virginica
6.9	5.8	7.6	Virginica
8.8	4.7	9.6	Virginica
6.5	6.3	1.8	Setosa
7.0	2.3	8.5	Versicolor
7.0	7.6	3.4	Setosa
8.9	4.9	2.2	Setosa
6.1	6.6	5.6	Virginica
5.5	5.9	6.3	Versicolor
7.1	7.8	1.9	Setosa
7.7	5.9	5.3	Versicolor
10.1	3.5	6.9	Versicolor
7.0	4.5	5.2	Virginica
4.7	6.7	5.3	Setosa
8.4	7.7	9.3	Virginica
8.9	5.0	7.5	Versicolor
8.4	5.1	8.9	Versicolor
9.6	5.0	8.6	Versicolor
8.8	3.8	8.7	Versicolor
9.7	3.2	4.9	Versicolor
5.2	8.0	5.0	Setosa
