sepal.length	sepal.width	variety
9.0	2.6	Versicolor
8.5	5.1	Setosa
10.2	6.0	Virginica
7.6	2.8	Versicolor
7.1	7.0	Setosa
9.9	3.7	Virginica
8.4	5.1	Setosa
8.3	4.2	Versicolor
6.8	4.3	Virginica
5.3	3.5	Setosa
6.0	4.9	Setosa
9.4	5.2	Versicolor
6.1	5.5	Setosa
10.3	7.8	Virginica
5.3	4.4	Setosa
6.3	4.1	Versicolor
6.1	4.2	Versicolor
10.2	6.4	Setosa
7.6	2.6	Virginica
7.3	5.5	Setosa
8.7	3.3	Versicolor
8.4	7.0	Virginica
11.9	5.8	Virginica
9.5	3.5	Virginica
7.4	7.5	Setosa
7.2	5.6	Versicolor
5.2	5.5	Setosa
10.5	5.5	Virginica
8.3	3.7	Versicolor
7.9	7.7	Setosa
6.1	5.9	Setosa
7.7	5.8	Versicolor
4.4	5.9	Setosa
7.7	3.5	Virginica
8.8	4.5	Setosa
7.2	6.3	Virginica
5.5	6.5	Setosa
10.4	5.8	Virginica
7.8	5.1	Setosa
7.7	4.0	Virginica
11.1	7.0	Versicolor
9.3	5.9	Virginica
10.4	6.8	Virginica
8.3	5.3	Versicolor
8.0	3.7	Virginica
9.7	5.3	Virginica
8.3	4.9	Virginica
7.6	6.0	Virginica
9.2	8.3	Setosa
10.1	4.5	Versicolor
8.0	2.3	Versicolor
6.5	4.5	Virginica
8.9	6.2	Setosa
9.7	3.1	Versicolor
5.1	3.4	Setosa
6.1	6.4	Versicolor
9.6	3.4	Versicolor
5.5	6.5	Versicolor
7.0	5.5	Setosa
7.9	7.2	Virginica
8.4	7.4	Setosa
8.6	6.5	Versicolor
9.5	4.4	Versicolor
8.5	5.4	Versicolor
10.7	5.1	Virginica
8.1	4.8	Setosa
7.4	6.0	Versicolor
9.0	4.3	Versicolor
4.8	4.9	Setosa
11.4	4.6	Virginica
9.7	5.9	Versicolor
7.7	3.6	Virginica
7.9	7.5	Versicolor
7.8	2.5	Versicolor
9.3	3.3	Versicolor
8.2	7.8	Virginica
9.5	7.7	Setosa
6.3	8.2	Setosa
11.7	3.8	Virginica
7.6	3.0	Versicolor
7.2	5.0	Versicolor
9.6	6.0	Versicolor
7.4	7.1	Virginica
6.4	5.2	Versicolor
8.5	6.0	Versicolor
8.0	3.8	Versicolor
10.6	4.8	Versicolor
9.0	5.4	Setosa
5.5	4.5	Setosa
5.9	3.5	Setosa
6.1	6.0	Virginica
5.6	7.0	Versicolor
8.4	4.0	Virginica
8.3	3.3	Virginica
9.1	4.0	Virginica
8.4	3.8	Virginica
8.1	6.2	Setosa
4.7	6.2	Setosa
9.8	2.5	Virginica
6.5	5.7	Virginica
11.7	7.1	Virginica
7.4	7.1	Virginica
8.7	3.2	Versicolor
10.4	7.1	Versicolor
8.2	4.5	Versicolor
