sepal.length	sepal.width	petal.length	variety
7.0	6.4	5.5	Setosa
6.6	6.4	3.4	Setosa
8.2	3.9	7.9	Virginica
8.2	4.4	1.9	Setosa
6.5	6.0	2.1	Setosa
7.6	6.5	8.9	Virginica
10.7	4.7	4.5	Versicolor
8.4	4.0	9.6	Virginica
6.5	3.5	7.3	Virginica
8.6	3.7	1.9	Setosa
5.5	3.3	3.3	Setosa
7.0	5.2	5.0	Versicolor
7.5	3.0	4.1	Setosa
10.3	4.7	6.9	Versicolor
8.5	3.5	5.8	Setosa
6.5	7.1	6.9	Versicolor
10.3	5.9	9.8	Virginica
6.4	7.0	5.4	Setosa
10.2	3.6	7.1	Virginica
6.0	4.6	5.4	Setosa
6.5	3.3	3.9	Setosa
7.4	5.6	8.9	Versicolor
9.4	6.6	2.0	Setosa
6.8	5.0	7.0	Virginica
9.2	6.8	1.7	Setosa
11.2	5.0	7.8	Virginica
9.1	3.5	2.9	Setosa
9.3	3.8	7.9	Versicolor
11.4	6.3	7.9	Virginica
9.6	7.5	7.4	Virginica
6.5	6.2	3.4	Setosa
8.0	3.4	5.5	Versicolor
9.6	3.3	2.2	Setosa
6.7	7.4	3.5	Setosa
9.2	7.7	6.1	Setosa
8.4	4.7	3.3	Setosa
9.5	6.5	3.3	Setosa
9.7	5.2	4.4	Versicolor
11.3	3.7	9.4	Virginica
8.7	5.5	6.7	Virginica
8.8	2.9	5.6	Virginica
10.8	5.3	8.1	Virginica
7.9	5.1	6.4	Virginica
9.2	6.0	9.5	Virginica
9.9	8.4	5.2	Setosa
8.8	2.7	9.4	Virginica
6.9	4.0	9.0	Versicolor
8.6	7.5	4.6	Versicolor
5.9	4.4	6.8	Versicolor
8.9	5.3	8.6	Virginica
6.9	7.2	6.0	Setosa
6.1	6.4	3.6	Versicolor
6.2	3.4	7.7	Versicolor
7.1	8.3	4.5	Setosa
8.7	5.1	9.9	Virginica
6.9	7.5	2.3	Setosa
11.2	5.1	8.1	Virginica
7.0	6.3	5.1	Versicolor
10.1	4.5	5.4	Versicolor
8.1	5.7	6.0	Setosa
9.9	7.2	6.7	Virginica
4.4	5.9	4.9	Setosa
12.2	7.3	6.7	Virginica
9.0	4.0	7.7	Virginica
10.1	6.4	6.2	Versicolor
8.7	4.4	5.8	Versicolor
8.8	3.9	8.6	Virginica
5.2	4.1	1.5	Setosa
6.1	4.4	4.5	Setosa
7.6	4.3	7.9	Virginica
6.6	4.7	4.7	Versicolor
8.3	7.4	2.6	Setosa
7.6	4.5	5.9	Setosa
8.2	3.8	5.3	Virginica
7.8	4.7	9.6	Virginica
6.9	7.1	3.0	Setosa
7.5	2.2	8.0	Virginica
7.8	7.2	4.5	Setosa
6.9	4.9	2.7	Setosa
8.8	5.0	5.0	Virginica
9.1	6.5	7.1	Versicolor
9.0	3.0	6.0	Versicolor
5.7	3.3	5.5	Versicolor
5.3	4.4	2.9	Setosa
9.8	5.8	6.5	Virginica
8.4	3.8	10.1	Virginica
6.3	6.5	5.9	Setosa
8.6	3.4	9.1	Versicolor
9.2	7.0	8.2	Versicolor
9.6	5.5	7.5	Versicolor
7.5	3.2	7.2	Versicolor
9.6	6.1	6.1	Virginica
8.2	3.5	6.0	Setosa
4.9	4.5	6.0	Virginica
6.4	5.8	9.6	Virginica
7.0	6.0	7.3	Virginica
11.2	5.0	5.5	Versicolor
11.2	3.3	8.7	Virginica
8.6	6.0	6.4	Versicolor
10.1	7.3	8.2	Versicolor
9.4	6.4	6.8	Versicolor
8.5	3.3	4.3	Versicolor
6.9	4.4	5.5	Setosa
9.8	6.0	6.4	Versicolor
9.0	4.9	3.6	Setosa
