petal.length	variety
4.7	Versicolor
8.3	Virginica
8.9	Virginica
4.9	Setosa
10.6	Virginica
7.0	Virginica
6.3	Versicolor
7.1	Virginica
2.9	Setosa
3.9	Setosa
9.1	Virginica
6.6	Virginica
5.9	Setosa
3.4	Setosa
6.7	Virginica
1.9	Setosa
4.1	Versicolor
5.3	Setosa
7.4	Virginica
4.0	Versicolor
1.2	Setosa
5.6	Versicolor
3.0	Setosa
1.5	Setosa
9.0	Versicolor
6.6	Versicolor
2.6	Setosa
9.4	Virginica
8.0	Virginica
7.0	Virginica
5.5	Setosa
5.6	Virginica
9.3	Virginica
8.3	Versicolor
8.2	Versicolor
7.1	Virginica
8.6	Virginica
6.1	Versicolor
8.6	Virginica
5.1	Setosa
3.9	Setosa
4.5	Setosa
7.2	Virginica
8.2	Versicolor
3.0	Setosa
6.5	Virginica
2.2	Setosa
6.3	Versicolor
5.3	Versicolor
5.1	Setosa
5.2	Setosa
9.6	Virginica
5.5	Versicolor
5.7	Virginica
3.9	Setosa
1.7	Setosa
5.9	Versicolor
8.9	Versicolor
5.0	Versicolor
4.2	Versicolor
9.0	Versicolor
7.6	Versicolor
7.2	Versicolor
3.5	Setosa
1.5	Setosa
8.1	Versicolor
6.2	Versicolor
7.9	Versicolor
9.9	Virginica
8.4	Versicolor
8.1	Virginica
2.0	Setosa
8.8	Virginica
8.0	Versicolor
7.4	Virginica
1.8	Setosa
7.5	Versicolor
5.3	Versicolor
5.0	Versicolor
7.3	Virginica
8.8	Virginica
9.7	Virginica
5.3	Setosa
9.0	Versicolor
6.9	Virginica
5.9	Setosa
8.6	Virginica
1.4	Setosa
7.4	Versicolor
3.5	Setosa
9.2	Virginica
8.9	Virginica
1.6	Setosa
7.9	Virginica
7.4	Versicolor
5.9	Setosa
9.2	Versicolor
6.8	Versicolor
10.2	Virginica
4.0	Versicolor
5.0	Virginica
8.5	Virginica
3.0	Versicolor
2.4	Setosa
4.6	Versicolor
