sepal.width	petal.length	petal.width	variety
6.0	4.6	4.1	Setosa
7.0	3.7	1.2	Setosa
3.6	8.6	5.3	Virginica
5.6	5.9	4.7	Versicolor
4.8	6.0	2.3	Versicolor
6.5	6.4	2.9	Versicolor
7.4	3.6	3.4	Setosa
4.0	8.7	6.3	Virginica
4.6	2.5	1.2	Setosa
4.1	3.0	4.1	Setosa
2.3	3.3	2.0	Versicolor
6.0	8.2	1.5	Versicolor
6.8	5.6	4.7	Virginica
3.3	7.0	2.5	Virginica
7.1	3.5	4.0	Versicolor
6.1	6.7	1.5	Versicolor
6.6	7.6	4.5	Virginica
5.8	8.8	2.9	Versicolor
6.7	9.8	6.8	Virginica
7.1	3.0	3.2	Setosa
5.7	1.3	3.2	Setosa
6.0	5.8	4.7	Setosa
7.5	5.0	5.0	Versicolor
7.8	10.7	3.7	Virginica
3.2	3.3	0.2	Setosa
4.3	7.5	5.8	Versicolor
6.0	6.5	3.2	Virginica
6.3	4.7	4.1	Versicolor
6.8	2.7	4.8	Setosa
2.8	7.4	2.5	Virginica
7.5	3.1	0.7	Setosa
6.9	4.6	3.3	Versicolor
5.1	5.4	2.6	Setosa
3.9	4.7	4.7	Setosa
2.8	8.6	5.1	Virginica
3.5	9.3	2.8	Virginica
3.0	3.9	0.6	Setosa
2.7	5.1	4.5	Versicolor
2.7	6.5	4.5	Versicolor
3.5	8.5	5.5	Versicolor
5.3	3.4	2.4	Setosa
7.3	2.9	2.2	Setosa
6.0	7.0	6.6	Virginica
6.6	8.1	6.9	Virginica
3.8	8.1	1.5	Versicolor
2.4	6.8	5.6	Versicolor
4.5	4.0	3.6	Versicolor
5.5	3.9	3.6	Versicolor
2.2	5.5	2.5	Virginica
4.5	9.0	1.7	Versicolor
6.8	10.2	3.6	Virginica
7.5	6.8	6.2	Virginica
5.6	6.9	2.3	Virginica
6.7	4.2	4.3	Versicolor
6.5	4.4	2.3	Setosa
4.5	4.6	1.3	Versicolor
6.4	4.5	3.6	Versicolor
5.5	6.0	5.3	Virginica
2.8	7.2	5.2	Versicolor
3.4	3.9	2.7	Setosa
4.2	6.9	1.7	Versicolor
3.9	1.5	1.7	Setosa
6.8	9.9	3.5	Virginica
2.9	6.7	5.3	Versicolor
3.2	7.8	3.3	Versicolor
4.8	7.0	4.3	Versicolor
5.0	8.7	4.0	Virginica
5.1	4.9	5.0	Versicolor
6.4	7.2	2.0	Versicolor
3.2	5.1	4.2	Setosa
6.9	2.5	3.4	Setosa
6.1	7.5	5.7	Versicolor
7.2	2.7	3.2	Setosa
6.2	8.9	4.3	Virginica
7.2	2.0	2.7	Setosa
4.2	3.9	5.4	Versicolor
5.0	8.0	6.0	Virginica
6.7	8.2	2.3	Virginica
5.5	6.9	2.0	Versicolor
4.6	7.9	5.1	Virginica
7.5	7.9	5.6	Virginica
4.5	5.6	4.9	Versicolor
4.6	9.5	3.8	Virginica
4.4	8.6	5.8	Virginica
5.0	5.5	3.4	Virginica
6.7	8.6	2.4	Virginica
4.2	6.0	4.0	Versicolor
6.6	5.6	1.4	Virginica
2.3	1.8	1.3	Setosa
2.4	6.3	5.5	Versicolor
6.9	4.8	1.4	Setosa
4.9	8.3	2.8	Virginica
5.4	5.0	2.7	Setosa
6.8	6.9	4.3	Versicolor
6.3	7.1	5.4	Virginica
4.4	9.2	3.4	Versicolor
4.7	7.6	2.1	Versicolor
7.6	3.6	1.7	Setosa
7.5	10.6	2.8	Virginica
3.5	4.7	1.7	Versicolor
2.8	7.1	5.3	Versicolor
6.5	4.4	1.2	Setosa
4.0	5.9	3.8	Virginica
7.6	4.5	1.6	Setosa
5.4	8.4	3.3	Virginica
