petal.length	variety
8.7	Virginica
1.8	Setosa
7.5	Versicolor
3.3	Versicolor
7.1	Versicolor
9.1	Virginica
6.0	Virginica
5.0	Setosa
3.5	Setosa
7.3	Virginica
5.1	Versicolor
6.2	Versicolor
1.9	Setosa
3.7	Versicolor
7.0	Versicolor
5.5	Setosa
3.0	Setosa
6.6	Versicolor
3.4	Setosa
7.5	Versicolor
1.4	Setosa
10.1	Virginica
4.9	Setosa
2.5	Setosa
8.4	Versicolor
8.4	Versicolor
4.9	Versicolor
5.5	Setosa
4.1	Setosa
9.0	Virginica
5.8	Setosa
4.4	Setosa
2.1	Setosa
3.1	Setosa
4.3	Versicolor
5.4	Versicolor
2.5	Setosa
1.6	Setosa
6.9	Versicolor
4.0	Setosa
4.8	Versicolor
8.5	Versicolor
5.9	Setosa
6.2	Versicolor
7.9	Virginica
4.9	Virginica
5.9	Setosa
4.5	Versicolor
4.9	Setosa
7.4	Virginica
9.8	Virginica
4.7	Setosa
6.8	Virginica
2.8	Setosa
6.7	Versicolor
4.6	Versicolor
7.0	Virginica
6.0	Versicolor
2.0	Setosa
9.9	Virginica
5.0	Versicolor
7.0	Versicolor
3.8	Versicolor
6.9	Virginica
9.7	Virginica
6.4	Versicolor
6.0	Virginica
6.0	Setosa
5.9	Setosa
8.8	Virginica
8.4	Virginica
9.1	Virginica
2.9	Setosa
8.4	Versicolor
7.4	Virginica
8.8	Versicolor
4.4	Setosa
3.3	Setosa
3.2	Setosa
8.1	Virginica
5.1	Setosa
7.8	Virginica
3.5	Versicolor
3.9	Setosa
5.2	Versicolor
4.7	Setosa
9.0	Versicolor
7.1	Virginica
9.1	Versicolor
6.2	Versicolor
5.6	Virginica
8.5	Virginica
6.1	Virginica
9.6	Virginica
9.0	Versicolor
5.2	Setosa
7.7	Versicolor
5.9	Versicolor
6.1	Setosa
4.5	Setosa
10.2	Virginica
4.2	Setosa
6.3	Virginica
8.0	Versicolor
4.3	Versicolor
