petal.width	variety
5.0	Virginica
1.6	Setosa
1.8	Virginica
0.2	Setosa
3.5	Virginica
4.8	Versicolor
6.6	Virginica
1.3	Setosa
4.1	Setosa
6.4	Virginica
1.5	Versicolor
2.2	Setosa
4.2	Setosa
3.2	Setosa
1.8	Versicolor
3.8	Versicolor
4.9	Versicolor
1.0	Versicolor
0.6	Setosa
1.4	Virginica
2.0	Setosa
2.8	Setosa
5.0	Virginica
3.3	Virginica
3.9	Versicolor
4.5	Versicolor
3.8	Setosa
2.6	Setosa
3.2	Setosa
2.7	Versicolor
3.7	Setosa
0.2	Setosa
4.8	Virginica
2.3	Setosa
1.4	Versicolor
3.0	Versicolor
5.3	Virginica
5.0	Versicolor
1.8	Versicolor
6.4	Virginica
3.8	Virginica
4.4	Virginica
1.6	Setosa
2.7	Setosa
4.5	Versicolor
3.5	Versicolor
3.0	Versicolor
4.4	Virginica
1.7	Versicolor
4.8	Virginica
3.6	Virginica
1.8	Virginica
3.0	Versicolor
2.9	Setosa
1.1	Versicolor
3.8	Versicolor
4.8	Virginica
3.2	Setosa
3.8	Versicolor
1.9	Setosa
5.3	Virginica
5.0	Versicolor
4.2	Setosa
5.1	Versicolor
4.8	Virginica
2.8	Setosa
2.2	Setosa
6.2	Virginica
5.8	Virginica
2.0	Virginica
3.2	Setosa
3.2	Versicolor
4.6	Versicolor
6.3	Virginica
0.8	Setosa
1.4	Versicolor
2.0	Virginica
2.3	Virginica
0.8	Setosa
1.4	Versicolor
5.6	Virginica
1.7	Virginica
1.4	Setosa
0.9	Setosa
4.2	Setosa
3.5	Versicolor
0.7	Setosa
5.2	Versicolor
0.2	Setosa
5.3	Versicolor
2.2	Virginica
4.5	Versicolor
2.9	Setosa
5.8	Versicolor
4.9	Versicolor
2.2	Versicolor
4.7	Setosa
1.7	Setosa
6.3	Virginica
5.0	Versicolor
4.0	Versicolor
4.0	Versicolor
0.2	Setosa
5.3	Versicolor
5.8	Virginica
