petal.length	petal.width	variety
9.5	1.5	Virginica
5.6	3.7	Setosa
9.6	4.9	Virginica
9.4	5.5	Virginica
4.9	1.6	Setosa
1.4	4.7	Setosa
3.0	1.4	Setosa
3.4	2.3	Setosa
9.8	5.9	Virginica
4.3	4.8	Versicolor
8.7	3.0	Virginica
1.8	0.2	Setosa
5.9	2.3	Versicolor
8.8	2.8	Virginica
4.0	3.3	Versicolor
8.4	6.5	Virginica
7.6	2.3	Virginica
9.6	6.6	Virginica
2.5	2.6	Setosa
9.4	4.5	Versicolor
4.4	1.1	Setosa
5.0	4.5	Versicolor
7.1	7.0	Virginica
4.4	3.9	Versicolor
8.8	3.4	Versicolor
8.9	5.5	Versicolor
4.2	3.2	Setosa
4.0	2.9	Setosa
3.8	4.9	Setosa
4.4	3.7	Setosa
6.5	6.5	Virginica
8.8	1.8	Virginica
6.5	2.5	Versicolor
6.9	5.1	Virginica
8.8	5.8	Virginica
5.5	4.9	Virginica
4.1	2.7	Setosa
7.0	2.5	Versicolor
3.6	0.2	Setosa
2.9	2.7	Setosa
5.0	1.5	Versicolor
6.9	4.9	Versicolor
3.4	0.7	Setosa
3.2	0.9	Setosa
8.6	1.4	Versicolor
5.6	6.9	Virginica
6.1	4.4	Virginica
4.5	0.7	Setosa
7.5	6.3	Virginica
6.2	6.3	Virginica
3.0	4.2	Setosa
9.2	5.7	Versicolor
6.1	2.5	Virginica
6.9	4.8	Virginica
1.9	4.2	Setosa
7.1	5.4	Virginica
3.4	0.3	Setosa
9.9	4.6	Virginica
6.0	2.7	Versicolor
8.9	6.8	Virginica
9.1	4.6	Virginica
2.7	3.5	Setosa
3.3	3.8	Setosa
8.6	2.8	Virginica
4.5	2.2	Setosa
6.9	3.4	Versicolor
8.3	1.8	Versicolor
6.8	2.8	Versicolor
5.8	2.3	Virginica
5.3	0.8	Setosa
8.8	3.7	Virginica
8.2	6.0	Versicolor
5.6	3.4	Virginica
9.1	2.2	Virginica
9.6	5.0	Virginica
5.1	3.8	Virginica
9.0	5.8	Virginica
8.7	2.5	Virginica
6.7	3.3	Versicolor
1.5	1.4	Setosa
5.3	5.6	Versicolor
2.1	4.6	Setosa
5.1	5.9	Virginica
1.4	2.7	Setosa
3.3	4.7	Setosa
3.9	1.4	Setosa
8.5	5.0	Versicolor
5.6	4.8	Versicolor
3.6	0.4	Setosa
6.1	3.7	Setosa
8.7	4.8	Virginica
6.7	5.0	Virginica
8.2	3.0	Versicolor
8.5	3.3	Versicolor
2.0	2.3	Setosa
5.9	1.7	Versicolor
10.7	5.7	Virginica
9.1	3.5	Versicolor
2.3	3.2	Setosa
6.7	1.4	Versicolor
7.6	1.3	Versicolor
5.5	3.7	Setosa
7.6	1.3	Versicolor
6.5	4.3	Versicolor
2.4	1.7	Setosa
