sepal.length	sepal.width	petal.length	variety
5.1	3.4	5.5	Setosa
9.3	3.4	4.9	Setosa
8.5	5.5	8.5	Versicolor
7.2	7.7	2.1	Setosa
5.3	3.0	1.9	Setosa
9.7	7.8	1.7	Setosa
10.0	4.7	5.6	Virginica
7.2	6.4	4.5	Setosa
11.4	7.6	7.4	Virginica
8.3	5.2	5.0	Setosa
9.2	7.3	4.8	Virginica
7.0	5.5	1.8	Setosa
8.2	6.5	6.0	Setosa
5.4	4.5	6.0	Virginica
9.5	7.2	2.7	Setosa
8.8	7.0	1.2	Setosa
10.8	4.9	7.6	Virginica
6.9	4.6	5.5	Virginica
9.7	6.8	8.2	Virginica
8.9	6.9	4.8	Versicolor
9.7	6.7	7.0	Versicolor
5.2	5.1	1.5	Setosa
7.3	7.5	3.9	Setosa
9.8	6.4	8.3	Virginica
8.9	6.8	7.1	Virginica
7.8	4.5	3.1	Setosa
9.1	6.8	4.9	Virginica
11.2	4.0	7.7	Virginica
8.2	3.3	5.7	Virginica
8.1	3.3	8.2	Versicolor
8.3	6.8	6.0	Virginica
9.4	3.4	8.3	Versicolor
7.5	6.0	6.8	Virginica
9.2	6.4	6.3	Versicolor
10.2	4.5	7.3	Virginica
5.3	5.4	1.6	Setosa
6.5	6.8	2.3	Setosa
6.6	3.9	9.1	Versicolor
7.7	3.1	6.5	Versicolor
8.5	4.0	6.2	Virginica
5.1	4.0	3.9	Setosa
4.8	3.6	5.6	Setosa
8.8	7.2	8.1	Virginica
7.4	4.1	3.4	Setosa
9.5	6.1	5.9	Versicolor
9.6	5.0	3.9	Versicolor
10.8	5.5	5.0	Virginica
8.2	2.8	4.1	Versicolor
8.3	6.3	8.1	Virginica
6.0	7.7	5.4	Setosa
6.9	5.7	6.8	Versicolor
6.4	3.8	6.1	Virginica
9.8	5.7	7.6	Versicolor
7.0	7.0	2.8	Setosa
9.2	3.9	8.4	Virginica
9.0	4.7	6.5	Virginica
8.2	7.2	4.8	Setosa
8.6	4.3	5.1	Setosa
9.9	6.7	6.0	Versicolor
12.2	3.3	10.2	Virginica
7.1	6.6	8.6	Virginica
9.5	6.0	3.1	Setosa
7.4	3.5	1.3	Setosa
8.2	2.7	7.4	Versicolor
10.2	5.1	11.4	Virginica
7.7	5.8	6.0	Versicolor
8.5	3.6	5.9	Setosa
8.7	5.6	7.2	Versicolor
8.9	4.9	6.2	Setosa
9.6	2.5	4.0	Versicolor
11.2	6.7	6.0	Virginica
9.9	4.4	6.0	Setosa
10.3	7.0	5.9	Versicolor
10.7	4.3	6.2	Virginica
10.6	3.4	8.2	Versicolor
5.0	4.4	2.5	Setosa
7.6	4.2	4.9	Setosa
10.4	3.0	4.7	Versicolor
11.2	5.0	6.0	Versicolor
9.6	7.0	5.9	Virginica
8.1	4.5	5.9	Setosa
10.9	2.8	8.6	Virginica
8.3	4.3	4.4	Versicolor
7.6	6.3	4.7	Setosa
10.2	7.0	8.2	Versicolor
9.9	5.6	8.9	Versicolor
9.5	3.5	7.0	Virginica
8.5	5.4	8.0	Versicolor
8.9	4.3	8.4	Virginica
6.7	6.9	5.2	Versicolor
6.5	6.5	5.5	Versicolor
8.5	7.9	5.1	Setosa
6.8	6.8	5.3	Versicolor
9.9	7.7	9.7	Virginica
6.9	3.9	2.4	Setosa
6.1	2.7	6.2	Versicolor
9.1	3.0	8.6	Versicolor
7.6	7.3	6.0	Setosa
8.2	6.0	8.1	Virginica
6.7	6.0	7.8	Virginica
7.3	2.7	5.1	Virginica
6.2	7.0	5.0	Virginica
9.5	5.9	4.3	Versicolor
8.5	4.8	8.5	Versicolor
4.6	8.1	5.5	Setosa
