sepal.length	variety
9.0	Versicolor
6.4	Versicolor
9.8	Virginica
8.0	Versicolor
7.7	Virginica
10.9	Virginica
8.8	Virginica
9.0	Setosa
7.1	Versicolor
9.4	Virginica
9.7	Setosa
9.0	Setosa
9.0	Setosa
4.4	Setosa
6.1	Setosa
8.6	Setosa
10.6	Versicolor
7.1	Virginica
8.2	Versicolor
9.0	Setosa
10.2	Virginica
8.4	Versicolor
10.7	Virginica
5.8	Setosa
7.8	Virginica
7.9	Setosa
4.4	Setosa
9.8	Virginica
11.4	Virginica
11.8	Virginica
7.1	Setosa
7.2	Setosa
8.7	Virginica
11.0	Versicolor
9.0	Versicolor
8.0	Versicolor
8.0	Virginica
8.2	Versicolor
8.5	Virginica
8.6	Versicolor
7.9	Setosa
8.9	Versicolor
9.4	Virginica
5.5	Versicolor
11.2	Virginica
8.5	Versicolor
9.3	Setosa
10.2	Setosa
8.8	Virginica
7.8	Virginica
8.4	Setosa
8.3	Setosa
9.5	Setosa
9.2	Virginica
7.2	Virginica
10.7	Virginica
5.8	Setosa
11.0	Virginica
7.9	Virginica
8.4	Virginica
4.9	Setosa
5.4	Setosa
8.7	Versicolor
9.7	Versicolor
7.6	Versicolor
8.1	Setosa
9.1	Versicolor
7.6	Setosa
8.1	Setosa
6.0	Versicolor
11.4	Versicolor
8.3	Virginica
5.9	Setosa
6.8	Virginica
9.4	Virginica
5.5	Setosa
8.9	Virginica
10.2	Virginica
8.5	Setosa
8.2	Setosa
9.9	Virginica
9.0	Setosa
10.7	Versicolor
6.7	Setosa
10.0	Setosa
9.6	Setosa
9.1	Virginica
6.8	Versicolor
7.1	Setosa
7.4	Versicolor
10.1	Versicolor
9.6	Virginica
5.6	Setosa
9.9	Setosa
8.9	Virginica
6.2	Versicolor
10.2	Versicolor
9.2	Versicolor
6.6	Versicolor
5.6	Setosa
9.8	Versicolor
6.6	Setosa
9.5	Setosa
6.8	Versicolor
9.9	Setosa
