sepal.width	petal.length	petal.width	variety
4.5	6.5	3.0	Versicolor
2.8	9.6	3.5	Virginica
5.0	9.1	2.8	Virginica
6.9	8.6	2.4	Virginica
7.4	4.4	0.7	Setosa
6.7	7.8	4.3	Versicolor
5.6	3.9	3.7	Setosa
3.9	3.9	2.7	Setosa
3.7	9.8	5.9	Virginica
5.3	9.7	5.5	Virginica
7.5	3.8	4.2	Setosa
3.1	4.0	1.1	Setosa
4.5	9.9	5.1	Virginica
5.9	2.9	0.2	Setosa
5.0	5.9	4.3	Virginica
5.3	5.1	3.0	Versicolor
5.9	10.8	4.3	Virginica
5.4	4.7	2.3	Versicolor
7.7	3.4	3.7	Setosa
8.0	3.9	0.2	Setosa
5.7	5.0	2.5	Versicolor
6.4	7.7	3.9	Versicolor
6.5	4.9	3.3	Setosa
4.3	9.0	5.0	Virginica
6.0	5.3	1.8	Virginica
7.9	6.0	2.1	Versicolor
3.2	10.4	6.3	Virginica
6.4	1.4	1.3	Setosa
7.7	9.2	1.9	Versicolor
7.0	7.1	2.1	Virginica
6.1	5.4	5.2	Versicolor
5.3	5.5	3.8	Versicolor
6.4	7.8	1.3	Versicolor
5.1	2.4	1.6	Setosa
7.8	5.1	4.7	Setosa
6.7	8.6	3.0	Versicolor
7.0	9.7	4.8	Virginica
5.1	7.5	3.2	Versicolor
3.5	4.3	2.3	Setosa
4.2	10.5	4.3	Virginica
7.8	6.9	4.5	Virginica
4.2	8.5	1.5	Versicolor
4.4	6.3	2.0	Versicolor
3.3	10.1	3.6	Virginica
5.2	8.1	5.6	Versicolor
4.2	6.1	1.9	Virginica
5.8	7.4	4.3	Versicolor
5.4	1.5	2.4	Setosa
3.0	9.8	5.7	Virginica
4.5	9.3	3.6	Virginica
6.7	2.3	3.2	Setosa
6.9	10.1	5.8	Virginica
4.6	4.0	1.7	Setosa
7.7	7.3	5.3	Virginica
7.1	8.6	4.9	Virginica
6.0	9.0	5.1	Virginica
3.8	5.7	5.2	Versicolor
6.1	5.1	5.3	Virginica
3.6	6.5	4.8	Virginica
4.4	8.4	3.8	Virginica
6.8	2.9	3.2	Setosa
5.4	5.0	4.7	Setosa
5.0	8.5	2.2	Versicolor
7.6	5.5	4.7	Setosa
2.2	8.5	3.5	Virginica
4.8	8.5	3.3	Versicolor
4.9	4.6	3.7	Setosa
8.3	9.2	4.7	Virginica
5.8	5.0	4.3	Versicolor
7.5	5.4	2.2	Setosa
7.8	3.9	2.9	Setosa
5.1	6.0	1.5	Versicolor
5.6	9.9	2.6	Virginica
6.7	4.7	2.7	Setosa
3.0	8.4	1.6	Versicolor
4.7	3.5	3.7	Setosa
3.8	5.1	2.4	Virginica
3.9	6.1	1.8	Versicolor
4.6	5.1	4.7	Setosa
5.6	6.9	6.0	Versicolor
3.3	8.2	3.1	Virginica
3.7	1.4	1.2	Setosa
2.9	4.2	3.5	Versicolor
7.6	6.0	2.6	Setosa
2.5	7.0	4.8	Versicolor
2.0	4.0	2.0	Versicolor
4.9	6.1	5.8	Versicolor
4.0	4.6	0.6	Setosa
2.6	7.1	1.9	Virginica
7.5	2.1	4.1	Setosa
7.2	5.9	3.7	Versicolor
7.0	5.1	2.7	Setosa
5.9	7.3	4.3	Versicolor
6.1	7.7	3.0	Versicolor
2.7	6.4	5.3	Virginica
3.0	6.8	2.8	Virginica
6.7	6.6	2.0	Virginica
5.5	7.6	6.3	Virginica
7.3	3.2	4.0	Setosa
4.3	5.6	5.3	Versicolor
3.8	4.7	2.6	Versicolor
5.7	5.1	3.9	Virginica
3.3	8.8	5.3	Virginica
5.1	3.5	0.2	Setosa
6.0	8.1	2.8	Versicolor
