petal.length	variety
7.4	Versicolor
10.6	Virginica
3.5	Setosa
3.9	Setosa
2.5	Setosa
2.1	Setosa
7.4	Virginica
3.9	Setosa
5.1	Versicolor
5.5	Versicolor
6.3	Virginica
5.5	Setosa
8.6	Versicolor
4.9	Setosa
1.3	Setosa
6.1	Virginica
5.6	Versicolor
10.1	Virginica
4.8	Versicolor
2.4	Setosa
1.8	Setosa
4.9	Versicolor
7.6	Virginica
9.5	Virginica
5.3	Versicolor
10.2	Virginica
9.3	Virginica
8.0	Versicolor
8.4	Virginica
6.9	Virginica
4.1	Versicolor
8.6	Virginica
1.2	Setosa
6.1	Setosa
4.8	Setosa
9.2	Versicolor
8.8	Versicolor
10.6	Virginica
8.3	Versicolor
4.9	Versicolor
5.9	Setosa
3.0	Setosa
5.2	Versicolor
2.7	Setosa
7.9	Virginica
7.7	Virginica
8.5	Virginica
4.7	Setosa
1.3	Setosa
6.7	Virginica
1.7	Setosa
8.0	Versicolor
10.0	Virginica
7.9	Virginica
5.0	Setosa
2.6	Setosa
7.3	Virginica
5.1	Virginica
8.5	Versicolor
5.2	Versicolor
7.0	Versicolor
8.5	Virginica
5.9	Setosa
6.0	Versicolor
7.7	Virginica
5.8	Setosa
6.6	Virginica
4.1	Versicolor
5.5	Setosa
7.5	Virginica
5.6	Virginica
5.5	Setosa
3.9	Setosa
2.6	Setosa
8.7	Virginica
5.8	Virginica
1.4	Setosa
6.5	Versicolor
5.4	Versicolor
2.5	Setosa
8.0	Versicolor
7.6	Virginica
9.0	Versicolor
8.4	Virginica
4.4	Setosa
2.7	Setosa
4.8	Virginica
6.9	Virginica
3.5	Setosa
6.1	Virginica
7.0	Virginica
6.4	Versicolor
4.0	Setosa
5.1	Versicolor
6.2	Versicolor
2.1	Setosa
4.3	Setosa
7.5	Versicolor
3.4	Setosa
6.6	Virginica
4.9	Virginica
8.7	Virginica
4.9	Versicolor
5.0	Virginica
2.0	Setosa
