petal.length	variety
8.4	Versicolor
6.6	Virginica
3.0	Setosa
4.5	Setosa
6.7	Virginica
5.6	Versicolor
5.6	Virginica
5.2	Versicolor
6.1	Setosa
7.4	Versicolor
9.5	Virginica
6.6	Virginica
7.4	Versicolor
2.7	Setosa
5.1	Virginica
9.1	Virginica
5.3	Versicolor
7.0	Versicolor
8.8	Versicolor
5.2	Setosa
7.4	Versicolor
2.5	Setosa
3.6	Setosa
1.7	Setosa
5.1	Versicolor
5.0	Virginica
7.0	Versicolor
4.6	Versicolor
6.7	Versicolor
9.0	Virginica
7.0	Versicolor
6.8	Virginica
9.4	Virginica
6.0	Versicolor
3.8	Setosa
2.2	Setosa
8.2	Virginica
6.1	Versicolor
3.1	Setosa
5.2	Virginica
4.4	Setosa
1.8	Setosa
2.1	Setosa
7.4	Versicolor
2.5	Setosa
4.3	Setosa
7.5	Versicolor
2.9	Setosa
9.0	Versicolor
5.7	Versicolor
5.9	Setosa
8.5	Versicolor
8.0	Versicolor
1.5	Setosa
6.6	Virginica
5.0	Versicolor
7.6	Virginica
2.0	Setosa
5.2	Setosa
7.1	Virginica
3.4	Setosa
2.9	Setosa
7.0	Versicolor
4.7	Versicolor
7.0	Virginica
2.3	Setosa
8.1	Versicolor
5.5	Setosa
5.9	Virginica
6.6	Virginica
4.5	Versicolor
3.8	Setosa
1.5	Setosa
7.2	Virginica
4.2	Versicolor
10.6	Virginica
6.8	Versicolor
5.8	Setosa
2.4	Setosa
8.3	Versicolor
5.4	Virginica
2.4	Setosa
9.1	Versicolor
4.2	Versicolor
9.8	Virginica
9.3	Virginica
1.9	Setosa
9.5	Virginica
6.0	Versicolor
10.8	Virginica
7.9	Virginica
2.6	Setosa
1.1	Setosa
4.5	Setosa
8.9	Versicolor
5.8	Virginica
8.6	Virginica
10.0	Virginica
6.7	Versicolor
7.6	Versicolor
7.1	Virginica
8.4	Versicolor
1.5	Setosa
4.7	Setosa
4.2	Versicolor
