sepal.width	variety
7.6	Setosa
7.0	Setosa
4.4	Setosa
5.8	Virginica
8.5	Setosa
5.6	Virginica
6.9	Versicolor
4.9	Versicolor
6.7	Setosa
6.1	Virginica
4.5	Setosa
4.5	Versicolor
7.0	Virginica
6.8	Setosa
4.5	Virginica
6.2	Virginica
5.2	Virginica
4.4	Versicolor
4.5	Setosa
3.0	Versicolor
6.0	Versicolor
7.6	Setosa
4.3	Setosa
3.6	Setosa
7.2	Versicolor
6.0	Virginica
4.7	Virginica
4.8	Versicolor
4.3	Versicolor
6.8	Versicolor
6.0	Versicolor
6.1	Setosa
5.0	Setosa
5.5	Virginica
4.7	Versicolor
5.6	Versicolor
6.0	Virginica
5.3	Virginica
6.3	Virginica
6.8	Virginica
4.9	Setosa
4.5	Versicolor
6.7	Setosa
6.9	Versicolor
7.8	Virginica
5.9	Versicolor
6.7	Versicolor
7.1	Versicolor
6.7	Setosa
3.4	Versicolor
6.4	Setosa
4.2	Versicolor
6.3	Setosa
3.0	Virginica
6.4	Versicolor
4.3	Virginica
7.7	Versicolor
6.7	Versicolor
5.0	Versicolor
3.8	Versicolor
4.3	Versicolor
6.3	Virginica
4.2	Setosa
5.8	Versicolor
6.7	Versicolor
6.3	Setosa
4.3	Virginica
6.8	Versicolor
3.6	Virginica
6.5	Versicolor
4.5	Setosa
3.5	Virginica
5.2	Virginica
5.0	Setosa
6.7	Setosa
6.0	Virginica
3.5	Setosa
6.4	Versicolor
7.1	Setosa
7.2	Virginica
7.2	Virginica
5.5	Versicolor
5.5	Setosa
7.4	Virginica
4.3	Virginica
4.6	Virginica
8.1	Setosa
7.0	Virginica
5.0	Virginica
3.0	Setosa
5.6	Versicolor
7.2	Virginica
3.3	Virginica
3.5	Virginica
4.3	Virginica
7.9	Setosa
3.6	Virginica
3.2	Virginica
5.8	Setosa
6.9	Setosa
6.9	Setosa
4.8	Virginica
3.2	Setosa
6.5	Setosa
2.8	Versicolor
