sepal.length	variety
6.9	Virginica
11.2	Virginica
10.2	Virginica
8.6	Virginica
7.2	Setosa
7.3	Versicolor
9.9	Setosa
10.9	Virginica
7.0	Versicolor
10.0	Setosa
10.9	Virginica
9.6	Setosa
7.1	Setosa
9.4	Versicolor
9.3	Versicolor
9.4	Setosa
8.5	Versicolor
7.1	Versicolor
7.1	Versicolor
6.1	Setosa
9.7	Versicolor
7.3	Virginica
6.0	Versicolor
7.3	Versicolor
5.7	Setosa
8.7	Virginica
8.7	Virginica
6.2	Versicolor
9.4	Setosa
4.3	Setosa
11.9	Virginica
10.5	Virginica
7.7	Versicolor
10.0	Versicolor
6.1	Setosa
8.4	Setosa
5.8	Versicolor
10.4	Virginica
4.8	Setosa
6.7	Versicolor
7.9	Virginica
6.5	Setosa
7.2	Versicolor
5.3	Setosa
5.5	Versicolor
5.5	Versicolor
8.9	Setosa
8.7	Virginica
6.8	Virginica
9.6	Virginica
9.4	Setosa
9.3	Setosa
6.8	Virginica
9.2	Setosa
7.3	Virginica
10.0	Versicolor
9.4	Versicolor
6.3	Versicolor
5.7	Versicolor
7.6	Setosa
9.9	Virginica
7.2	Virginica
7.2	Versicolor
8.9	Virginica
7.6	Versicolor
9.4	Virginica
5.6	Setosa
9.6	Versicolor
6.8	Virginica
8.0	Virginica
9.6	Setosa
6.5	Virginica
9.2	Virginica
6.0	Setosa
7.7	Virginica
6.8	Virginica
7.0	Setosa
7.2	Setosa
10.2	Virginica
9.5	Versicolor
10.8	Virginica
9.3	Virginica
9.9	Setosa
12.2	Virginica
8.4	Virginica
5.4	Setosa
8.5	Setosa
10.5	Virginica
6.8	Virginica
11.7	Virginica
5.9	Setosa
8.3	Setosa
8.6	Setosa
8.9	Virginica
9.5	Versicolor
7.5	Setosa
7.8	Setosa
7.1	Virginica
7.0	Versicolor
8.1	Setosa
10.3	Versicolor
6.1	Setosa
10.1	Versicolor
11.2	Versicolor
4.4	Setosa
